trade_date,code,profit_ratio,asr,dense_zones,vpin_raw,vpin_filtered,vpin_max,delta_vpin,ofi_daily,ofi_20,ofi_60,ofi_240,ofi_skew,ofi_95th,ofi_price_divergence,ofi_am_sum,ofi_pm_sum,ofi_pos_ratio,queue_pressure,kyle_lambda,rv_bipower,jump_ratio,vwap_dev,volume_surprise,bvc_quality,n_buckets_actual,bucket_size,vpin_orthogonalized,vpin_rank,vpin_max_rank,delta_vpin_z,ofi_daily_z,ofi_240_z,ofi_skew_z,ofi_95th_z,kyle_lambda_z,rv_bipower_z,vwap_dev_z,vs_z,vs_max_logz,ms_snapshot_has_l1,ms_ofi_available,ms_n_buckets_actual,premium_vpin_cross,profit_ofi_divergence,asr_velocity_1d,asr_velocity_5d,state_path,vpin_rank_xs,delta_vpin_z_xs,ofi_skew_z_xs,kyle_lambda_z_xs,rv_bipower_z_xs,vwap_dev_z_xs
20260309,159003.SZ,69.43814622507234,0.8958622306159513,"[{'price': 100.0, 'density': 0.07623645251331099, 'type': 'resistance'}]",,,,0.0,29.0,-223.0,-329.0,-102.0,-1.251741429728954,102.0,0.0,160.0,-131.0,0.5102040816326531,-6.0,4.925569713333274e-09,,,0.00010191465728371662,-0.5467301432860088,0.5346534653465347,28.0,6713.433333333333,,,,-0.4461941490822073,-0.6537016607256042,-1.2169383543995713,-1.1487597613178446,-0.5183586392273839,-3.0,,1.3390793441856224,-1.4688597096804903,-1.4688597096804903,True,True,28,,-0.2541349693751385,-0.0059290758885586214,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159003_SZ_20260309.npz,,-0.2577903682719547,-0.37535410764872523,-0.325487012987013,,-0.16005665722379603
20260309,159005.SZ,44.85116032445293,0.8608635193076943,"[{'price': 100.0, 'density': 0.07612211143979829, 'type': 'resistance'}]",0.31265741585304785,0.31265741585304785,0.31265741585304785,0.028037318737699157,-99.0,-168.0,-258.0,-180.0,-0.5503393381755728,96.6,0.0,80.0,-179.0,0.6031746031746031,-30.0,6.614131973570826e-09,,,-5.056843178723052e-06,0.36546617948646304,0.4915254237288136,72.0,2442.4333333333334,0.31265741585304785,0.7058823529411765,0.7058823529411765,-0.14450723342263716,-0.3837901415907987,-0.27559837483989913,-0.7978454781070267,-0.20941850193426645,-0.7437092335651093,,0.01720214806659089,0.22485012780191693,0.22485012780191693,True,True,72,0.31265741585304785,-0.0,0.006242052140752574,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159005_SZ_20260309.npz,0.17637271214642258,-0.2252124645892351,-0.31444759206798867,-0.14935064935064934,,-0.32152974504249293
20260309,159103.SZ,11.77676481143278,0.21150591668169794,"[{'price': 0.9, 'density': 0.01341615799144414, 'type': 'resistance'}, {'price': 0.9400000000000001, 'density': 0.005524648783322562, 'type': 'resistance'}, {'price': 0.838, 'density': 0.0052078527442987734, 'type': 'support'}, {'price': 0.858, 'density': 0.004403372863840093, 'type': 'resistance'}, {'price': 0.998, 'density': 0.0034882776150918474, 'type': 'resistance'}]",,,,0.0,720363.0,-27636.0,-21042.0,-5935.0,0.22091334667105714,25000.0,0.6236246984298738,334055.0,386308.0,0.534804753820034,-577.0,2.9087461366706544e-09,9.563826284751305e-05,0.7647405140457355,0.014266853151095207,-0.6988016824012369,0.3621013133208255,24.0,265251.6333333333,,,,0.0,1.2389279036134295,-0.045741670257884975,-0.3901896989948542,0.6744907594765952,-3.0,0.3176073728350975,2.8200172185097077,0.556536832752259,0.556536832752259,True,True,24,,0.0,0.004900148041757785,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159103_SZ_20260309.npz,,-0.04815864022662891,-0.21246458923512745,-0.325487012987013,-0.3465703971119134,0.1643059490084986
20260309,159107.SZ,23.908855064830064,0.454029429906086,"[{'price': 0.994, 'density': 0.010498702973783988, 'type': 'resistance'}, {'price': 0.929, 'density': 0.005985412009658292, 'type': 'support'}, {'price': 1.085, 'density': 0.001646952224056916, 'type': 'resistance'}]",0.31244265425752404,0.7752076811089202,0.7752076811089202,0.0,1310302.0,0.0,-1132.0,-16757.0,-0.3607226873320035,20000.0,0.6100424144573448,693099.0,617203.0,0.49848108257387463,0.0,4.996055550178439e-10,0.00036161093391270645,0.6445922446575194,0.020867324499534882,-0.1090638246296937,0.7476389193938062,44.0,1898332.6666666665,0.31244265425752404,0.7692307692307693,0.7692307692307693,0.0,1.298644681173621,-1.085313152046945,-0.5794663704174935,-0.8850854941171422,-3.0,0.4699998067713799,3.0,0.32296197335386023,0.32296197335386023,True,True,44,0.0,0.0,0.21395442448535132,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159107_SZ_20260309.npz,0.240432612312812,-0.04815864022662891,-0.26062322946175637,-0.325487012987013,-0.3140794223826715,0.35269121813031157
20260309,159108.SZ,49.505363637815336,0.3484586322856643,"[{'price': 1.0230000000000001, 'density': 0.01085991570810916, 'type': 'support'}, {'price': 1.088, 'density': 0.004978471280947431, 'type': 'resistance'}, {'price': 1.145, 'density': 0.0045645379127964856, 'type': 'resistance'}]",,,,0.0,424341.0,11024.0,19597.0,-1801.0,3.1693742708170234,10000.0,0.3236788178371585,100643.0,323698.0,0.523851590106007,-95.0,6.965922577935268e-09,0.00014594166612174312,0.8104085891281674,0.021172523451187714,-0.9629669203569944,0.4311618535930154,19.0,370040.1666666666,,,,0.0,-0.4785567147031911,-0.3596060965624685,2.588540927601138,-1.917596819806256,3.0,1.3824632638405518,3.0,-0.9589971512395141,-0.9589971512395141,True,True,19,,-0.0,0.12311587613615571,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159108_SZ_20260309.npz,,-0.04815864022662891,0.39518413597733715,0.20211038961038963,-0.11732851985559567,0.35269121813031157
20260309,159119.SZ,93.86430156860844,0.24768462063384172,"[{'price': 1.097, 'density': 0.01287499999800115, 'type': 'support'}, {'price': 1.1380000000000001, 'density': 0.009274640232008545, 'type': 'support'}, {'price': 1.0450000000000002, 'density': 0.003481523422811502, 'type': 'support'}]",0.3314138845159799,0.3314138845159799,0.3442621894550813,0.0444070418314253,-261378.0,364.0,-636.0,1441.0,-0.2683924224592852,10001.4,0.436712142515126,-317450.0,56072.0,0.5055658627087198,0.0,6.54618161446521e-09,3.178275382420812e-05,0.8902740173115704,-0.0022396118982390928,0.13698632345532036,0.3680241327300151,57.0,161027.2,0.3314138845159799,0.5454545454545454,0.36363636363636365,1.6832491666019893,-0.999257190203559,-0.22322356275531613,-1.4769755083712643,3.0,3.0,0.14401215458887764,-1.3745133142495958,0.5572056000523897,0.5572056000523897,True,True,57,0.3314138845159799,-0.8766343747137847,0.021075796131398455,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159119_SZ_20260309.npz,0.009151414309484185,0.3031161473087819,-0.4093484419263456,0.20211038961038963,-0.37184115523465705,-0.4178470254957507
20260309,159122.SZ,42.00090762911019,0.6105227772292786,"[{'price': 0.998, 'density': 0.01428947375959809, 'type': 'support'}, {'price': 1.028, 'density': 0.014131332820026942, 'type': 'resistance'}]",0.14971037694352984,0.807530839288646,0.807530839288646,-0.05396612472589385,936836.0,-11200.0,-9966.0,-60914.0,0.012585113398273187,11533.399999999992,0.23811075194320613,450777.0,486059.0,0.5347533632286996,0.0,2.546921207346717e-08,0.00011461406392333865,0.9238425579278364,0.02169347479672586,-0.006031786497940035,0.2260506395197076,49.0,79441.73333333334,0.14971037694352984,0.1875,0.9375,-0.8100929960750634,2.6213237567238363,-1.7175559069394395,-0.04386057617933311,3.0,3.0,,3.0,0.7488445693037893,0.7488445693037893,True,True,49,0.0,0.0,0.09560374967159302,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159122_SZ_20260309.npz,-0.33693843594009987,-0.3271954674220963,-0.0821529745042493,0.20211038961038963,,0.35269121813031157
20260309,159123.SZ,90.73708451004491,0.4975902783962198,"[{'price': 1.173, 'density': 0.013724608629132128, 'type': 'support'}, {'price': 1.0070000000000001, 'density': 0.0014276911127941458, 'type': 'support'}]",,,,0.0,112919.0,-421.0,1125.0,-41598.0,1.342119586275252,2630.1499999999996,0.4529260235503182,123268.0,-10349.0,0.5073033707865169,-209.0,4.363823604511388e-09,5.4299977259287616e-05,0.8967546978867079,0.01055178615524108,-0.9168931652877274,0.46530963302752293,19.0,453187.93333333335,,,,0.0,0.06106967191103213,-1.9909306600112804,0.5802216433460159,-0.6914640688049105,3.0,-0.7949182627837458,1.8701504028975349,-0.7745649691847692,-0.7745649691847692,True,True,19,,0.04975600771280863,-0.19144513900021193,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159123_SZ_20260309.npz,,-0.04815864022662891,0.13739376770538247,0.20211038961038963,-0.48736462093862815,-0.05524079320113312
20260309,159129.SZ,64.27351003480712,0.6726329426758093,"[{'price': 1.23, 'density': 0.012323081697171263, 'type': 'support'}]",0.36055831775387204,0.36055831775387204,0.801071556264887,0.06413966253995085,-437058.0,0.0,6727.0,-26261.0,-1.0439115936146146,6322.0,0.3891485922200502,-376990.0,-60068.0,0.5747342088805504,0.0,1.6441998030822988e-10,0.0009531760864298496,0.4138777184224085,-0.00802881352601687,1.2416509529019724,0.8092566619915849,173.0,1076309.7666666666,0.36055831775387204,0.8666666666666667,0.8666666666666667,3.0,-0.8634512291374048,-1.660422472215665,-3.0,-3.0,-3.0,3.0,-1.3881687734868202,3.0,3.0,True,True,173,0.22844369886958593,-0.2464895956731857,0.1402639507464748,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159129_SZ_20260309.npz,0.32861896838602334,0.4419263456090652,-0.48441926345609065,-0.325487012987013,0.3185920577617328,-0.4192634560906516
20260309,159133.SZ,71.61094171232583,0.6803903939001328,"[{'price': 1.266, 'density': 0.013630822919884114, 'type': 'support'}]",0.3604079666924889,0.381818623356559,0.5746681357622366,0.031922170178312725,31659.0,-41.0,-3274.0,110.0,0.23436298273470174,6688.549999999997,0.5127015052799831,-22470.0,54129.0,0.5545482018736778,-4662.0,1.8164059901462535e-09,0.00020918755777442493,0.7173791016325917,0.0005663132124586686,0.6021458650314255,0.7760036496350364,91.0,916045.8666666667,0.3604079666924889,0.7058823529411765,0.6470588235294118,3.0,-0.500037726224772,-0.8183780108533973,-0.06291519055961182,-2.9983222042358064,3.0,1.0506391913004716,-0.514471673823225,1.2642562448024917,1.2642562448024917,True,True,91,0.26990567133735965,-0.21612572310814976,0.10171036951323753,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159133_SZ_20260309.npz,0.17637271214642258,0.4419263456090652,-0.09206798866855526,0.20211038961038963,-0.19133574007220217,-0.358356940509915
