trade_date,code,profit_ratio,asr,dense_zones,vpin_raw,vpin_filtered,vpin_max,delta_vpin,ofi_daily,ofi_20,ofi_60,ofi_240,ofi_skew,ofi_95th,ofi_price_divergence,ofi_am_sum,ofi_pm_sum,ofi_pos_ratio,queue_pressure,kyle_lambda,rv_bipower,jump_ratio,vwap_dev,volume_surprise,bvc_quality,n_buckets_actual,bucket_size,vpin_orthogonalized,vpin_rank,vpin_max_rank,delta_vpin_z,ofi_daily_z,ofi_240_z,ofi_skew_z,ofi_95th_z,kyle_lambda_z,rv_bipower_z,vwap_dev_z,vs_z,vs_max_logz,ms_snapshot_has_l1,ms_ofi_available,ms_n_buckets_actual,premium_vpin_cross,profit_ofi_divergence,asr_velocity_1d,asr_velocity_5d,state_path,vpin_rank_xs,delta_vpin_z_xs,ofi_skew_z_xs,kyle_lambda_z_xs,rv_bipower_z_xs,vwap_dev_z_xs
20260320,159003.SZ,84.16627639788865,0.993931845416531,"[{'price': 100.0, 'density': 0.0786033501528872, 'type': 'resistance'}]",0.4280601138576216,0.4280601138576216,0.4280601138576216,0.0447414626561452,568.0,-2.0,90.0,38.0,2.2398745714025754,202.39999999999986,0.0,530.0,38.0,0.47368421052631576,-26.0,5.473089618809588e-09,,,-5.242120624571797e-05,0.3159072691990386,0.6802721088435374,68.0,6136.333333333334,0.4280601138576216,0.6,0.6,3.0,0.5509924514034158,-0.5266571683584373,2.337085641649995,1.3337069963905341,-3.0,,-0.5435807516987683,1.1080981284242042,1.1080981284242042,True,True,68,0.4280601138576216,0.3765072077559867,-0.0010776717046330209,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159003_SZ_20260320.npz,0.221551724137931,0.43342391304347827,0.4116847826086957,-0.29134466769706335,,0.4592391304347826
20260320,159005.SZ,78.8352626415283,0.9022881725980209,"[{'price': 100.0, 'density': 0.0714992226700719, 'type': 'resistance'}]",0.336374658114046,0.336374658114046,0.336374658114046,-0.03527895191124153,-88.0,4.0,35.0,183.0,0.20025582435891282,110.0,0.0,-301.0,213.0,0.41304347826086957,-96.0,8.174035255351066e-09,,,0.00024021009031301779,0.350053692874277,0.298469387755102,70.0,2404.2666666666664,0.336374658114046,0.7727272727272727,0.7272727272727273,-0.3777027730398801,-0.6344524952154275,0.8192595078520595,0.07419097375774623,0.0,-0.495619386429801,,1.6733411242051361,0.6474270799441457,0.6474270799441457,True,True,70,0.336374658114046,-0.3658920866621966,-0.07792966704419002,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159005_SZ_20260320.npz,0.32931034482758625,-0.17934782608695654,0.08152173913043481,-0.061051004636785144,,0.5
20260320,159103.SZ,1.391275992227432,0.18965579855928108,"[{'price': 0.839, 'density': 0.010596395511146049, 'type': 'resistance'}, {'price': 0.8049999999999999, 'density': 0.009582491909438651, 'type': 'resistance'}, {'price': 0.899, 'density': 0.008643871900615144, 'type': 'resistance'}, {'price': 0.856, 'density': 0.006594301994523166, 'type': 'resistance'}, {'price': 0.941, 'density': 0.0032056043062891025, 'type': 'resistance'}, {'price': 0.996, 'density': 0.0018042333620274683, 'type': 'resistance'}]",0.3846965790187346,0.3846965790187346,0.3874033831914631,0.0,-446553.0,2847.0,-11766.0,-53328.0,-0.22712853504647132,7000.0,0.0,-232913.0,-213640.0,0.5327683615819209,-27.0,2.586640623037433e-09,8.153570862117564e-05,0.7971909035522616,-0.015182271569944648,0.06478133830511702,0.4476570289132602,53.0,251736.36666666667,0.3846965790187346,,,0.0,-2.12249423523369,-1.5208237165157403,-1.8854072252284098,-3.0,-3.0,0.6085173222312361,-2.270197233462675,3.0,3.0,True,True,53,0.3846965790187346,-0.0,-0.0662598689571022,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159103_SZ_20260320.npz,,0.009510869565217406,-0.3953804347826087,-0.29134466769706335,0.08497316636851515,-0.15353260869565216
20260320,159106.SZ,15.958379924246188,0.5478457919919395,"[{'price': 1.059, 'density': 0.024617149229088926, 'type': 'resistance'}]",0.31283133320439804,0.31283133320439804,0.31283133320439804,0.0,6368.0,-3100.0,-5841.0,22778.0,2.154491331993057,3000.0,0.0,28717.0,-22349.0,0.4723926380368098,-5.0,3.2465178384029797e-09,,,-0.002357367117773937,-0.35749785887385654,0.21185446009389675,34.0,123404.36666666665,0.31283133320439804,,,,,,,,,,,,,True,True,34,0.31283133320439804,,,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159106_SZ_20260320.npz,,,,,,
20260320,159107.SZ,0.47062045114045337,0.15622251722267522,"[{'price': 0.997, 'density': 0.009453557174117165, 'type': 'resistance'}, {'price': 0.923, 'density': 0.008828744727803654, 'type': 'resistance'}, {'price': 1.078, 'density': 0.0013873855828225397, 'type': 'resistance'}]",0.28827535873241983,0.28827535873241983,0.28827535873241983,0.0,-473015.0,0.0,-39101.0,-113886.0,-0.08125729176563812,20222.999999999985,0.0,453381.0,-926396.0,0.5602775368603643,-62.0,1.129420826928244e-09,0.00030739066152872627,0.6602278176600951,-0.01957615912348116,-0.2199866519622224,0.7021324354657688,40.0,2066191.9333333333,0.28827535873241983,0.47058823529411764,0.11764705882352941,0.0,-0.5334561053372044,-2.8334387059710697,-0.1897165640531014,-0.8384264579660415,3.0,0.49000203614823423,-2.698027782480533,-0.0011908663992690944,-0.0011908663992690944,True,True,40,0.28827535873241983,-0.0,-0.18427667815377324,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159107_SZ_20260320.npz,0.1491379310344828,0.009510869565217406,-0.017663043478260865,0.24034003091190104,0.04740608228980325,-0.3315217391304348
20260320,159108.SZ,1.545920605487295,0.07956598790742929,"[{'price': 0.9970000000000001, 'density': 0.008201982717708998, 'type': 'resistance'}, {'price': 1.034, 'density': 0.007752394478863091, 'type': 'resistance'}, {'price': 1.087, 'density': 0.007676539033338656, 'type': 'resistance'}, {'price': 1.145, 'density': 0.0044515268727009435, 'type': 'resistance'}]",,,,0.0,-530989.0,8754.0,-9610.0,-59207.0,0.03612454097211148,10000.0,0.0,-313533.0,-217456.0,0.5005065856129686,-427.0,1.8703258915935744e-08,2.7860098527012203e-05,0.9072851544781896,-0.016663142666369986,-1.2200041206265966,0.4267015706806283,14.0,347736.9,,,,0.0,-0.3979070111796373,-0.19606703115713786,-0.3190255860975037,-1.5465202384916161,3.0,-0.7588049300276084,-3.0,-1.0591736786955177,-1.0591736786955177,True,True,14,,-0.0,-0.14297929812410115,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159108_SZ_20260320.npz,,0.009510869565217406,-0.09510869565217389,0.24034003091190104,-0.4212880143112701,-0.4592391304347826
20260320,159119.SZ,26.903773193482273,0.4067302710599861,"[{'price': 1.113, 'density': 0.016062401520059336, 'type': 'resistance'}, {'price': 1.145, 'density': 0.011754608666214266, 'type': 'resistance'}, {'price': 1.044, 'density': 0.0022575501598039584, 'type': 'support'}]",0.33384671718276143,0.33384671718276143,0.33384671718276143,0.027879177266092736,-210119.0,-1142.0,-12480.0,-43512.0,-0.017366095149956927,10000.0,0.0,-8330.0,-201789.0,0.5117528542646071,0.0,1.530028380310379e-09,1.1458289215593543e-05,0.9134662270054333,-0.005252428143376545,0.0076811972550327,0.3823104693140794,50.0,175447.1666666667,0.33384671718276143,0.6666666666666666,0.3333333333333333,1.0082847125632486,-0.7844262192744286,-3.0,-0.10506148630526928,0.0,-3.0,-0.7914769810106844,-1.4582851687657756,0.03401664390024336,0.03401664390024336,True,True,50,0.33384671718276143,-0.0,0.017826672578316605,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159119_SZ_20260320.npz,0.26724137931034486,0.2567934782608695,0.013586956521739135,-0.29134466769706335,-0.43023255813953487,0.2907608695652174
20260320,159122.SZ,66.30332213518622,0.7619380632699906,"[{'price': 1.069, 'density': 0.014366908337965653, 'type': 'resistance'}, {'price': 1.039, 'density': 0.012314345617759624, 'type': 'support'}, {'price': 1.0, 'density': 0.0038511049316258985, 'type': 'support'}]",0.46753585073205467,0.46753585073205467,0.5903863196388952,0.1543139381698886,625541.0,2101.0,948.0,-11663.0,0.27003412404961147,6556.25,0.5059316721487698,586293.0,39248.0,0.5479386385426653,-40.0,-4.2675910007551224e-10,9.589334568388723e-05,0.8578182721709668,-0.0015291209642710611,1.0856590725069744,0.48958333333333337,148.0,88005.26666666666,0.46753585073205467,0.9583333333333334,0.7083333333333334,2.0739898955142393,1.0905601394993056,-0.09578270264686221,1.5355453336484084,-3.0,,3.0,-0.35043948315045637,2.554025954107861,2.554025954107861,True,True,148,0.46753585073205467,0.3555950652410161,0.12449432854748421,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159122_SZ_20260320.npz,0.4568965517241379,0.3247282608695652,0.37092391304347827,,0.45527728085867625,0.4755434782608695
20260320,159123.SZ,74.77930598093714,0.7166845274089856,"[{'price': 1.173, 'density': 0.014838059176931, 'type': 'support'}]",0.3555484448694845,0.3555484448694845,0.3555484448694845,0.0,361143.0,0.0,1961.0,-6367.0,5.715972459132353,3897.7999999999993,0.5164719402325841,169268.0,191875.0,0.48586017282010996,-1180.0,3.188464506733267e-09,9.869466862850978e-05,0.8381920630000302,-0.0057984155943454786,-0.0900473321417388,0.6177647372632702,45.0,384279.06666666665,0.3555484448694845,1.0,0.0,0.0,1.0305247394196047,-0.8262971823051408,3.0,0.12282000229229982,3.0,0.5397112866973099,-0.5128685252421435,1.5831759416156816,1.5831759416156816,True,True,45,0.3555484448694845,0.5107137567800779,0.070843282958997,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159123_SZ_20260320.npz,0.4801724137931035,0.009510869565217406,0.46875,0.24034003091190104,0.06171735241502685,0.46059782608695654
20260320,159129.SZ,2.015466149872283,0.1897403387408202,"[{'price': 1.249, 'density': 0.008720521551200927, 'type': 'resistance'}, {'price': 1.226, 'density': 0.008564876521238234, 'type': 'resistance'}, {'price': 1.1280000000000001, 'density': 0.0055073981615470025, 'type': 'resistance'}, {'price': 1.163, 'density': 0.00446957131526997, 'type': 'resistance'}]",0.2996043584572618,0.2996043584572618,0.3191612621139319,-0.08724909773729789,2115022.0,0.0,-7406.0,-40863.0,1.8780937433277274,30900.75,0.23454308556988065,2478475.0,-363453.0,0.48698884758364314,-371.0,1.6451108590127163e-10,0.00024571370566097453,0.6383980761148451,-0.014960247712155603,0.13468227577098182,0.7217054263565892,57.0,1364716.4666666666,-0.017051396154063148,0.043478260869565216,0.043478260869565216,-1.1420543911624241,0.8943549652409737,-1.9993643301278625,1.8445893735770367,3.0,-3.0,-0.17423110983404255,-1.5356955712751912,-0.0276079292215454,-0.0276079292215454,True,True,57,0.2996043584572618,0.0,-0.02494088361711133,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159129_SZ_20260320.npz,-0.33448275862068966,-0.2554347826086957,0.3845108695652174,-0.29134466769706335,-0.19409660107334525,0.25407608695652173
