trade_date,code,name,profit_ratio,profit_ratio_ema_short,profit_ratio_ema_long,asr,dense_zones,shares_today,atr_10,cold_start_used,state_path,vpin_raw,vpin_filtered,vpin_max,delta_vpin,ofi_daily,ofi_20,ofi_60,ofi_240,ofi_skew,ofi_95th,ofi_price_divergence,ofi_am_sum,ofi_pm_sum,ofi_pos_ratio,queue_pressure,kyle_lambda,rv_bipower,jump_ratio,vwap_dev,volume_surprise,bvc_quality,n_buckets_actual,bucket_size,vpin_orthogonalized,vpin_rank,vpin_max_rank,delta_vpin_z,ofi_daily_z,ofi_240_z,ofi_skew_z,ofi_95th_z,kyle_lambda_z,rv_bipower_z,vwap_dev_z,vs_z,vs_max_logz,ms_snapshot_has_l1,ms_ofi_available,ms_n_buckets_actual
20250321,159206.SZ,卫星ETF,0.4570673394492638,0.946,1.162,0.06678626416115188,"[{'price': 0.9930000000000001, 'density': 0.04483529603259155, 'type': 'resistance'}]",381759700.0,0.01533333333333331,False,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159206_SZ_20250321.npz,,,,0.0,14849518.0,-374000.0,-71100.0,-2886400.0,12.143990574430001,412949.9999999999,0.0,8622918.0,6226600.0,0.5689655172413793,0.0,3.4065682139921666e-09,5.612997649630339e-05,0.8318557342273858,-0.010468345781422778,-0.662992919533571,0.48060284677644427,25.0,740839.7,,,,0.0,-0.43029774047088803,-0.2772152466821381,3.0,-2.091345078419292,3.0,-3.0,-0.9549109320352916,-2.371359075851056,-2.371359075851056,True,True,25
20250321,159363.SZ,创业板人工智能ETF华宝,24.237686100849587,24.0559,24.3834,0.24908761520869938,"[{'price': 1.084, 'density': 0.010262619038205967, 'type': 'resistance'}]",3423950160.0,0.02749999999999999,False,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159363_SZ_20250321.npz,0.2909989852014839,0.2909989852014839,0.2909989852014839,0.0,-69163600.0,0.0,4214000.0,-27662700.0,-0.3307973216586715,1334470.0,0.0,-48250500.0,-20913100.0,0.5649069115021678,-433800.0,2.486758411082385e-10,0.0004438084356615516,0.533259397827321,-0.009295690273255094,0.16184081912258264,0.7999572100984168,58.0,2912331.849,0.06717501004150836,0.9454545454545454,0.9818181818181818,1.6446181059278622,0.2876314247108856,-1.6334921602408572,0.9268017726182194,-2.2027567737723803,3.0,-2.3984217323140307,-0.9675770918597763,1.2135279738027394,1.2135279738027394,True,True,58
20250321,159566.SZ,储能电池ETF,38.15183544730314,37.4685,38.3345,0.3877277107977312,"[{'price': 1.423, 'density': 0.014271922799725016, 'type': 'resistance'}, {'price': 1.362, 'density': 0.004662215910376852, 'type': 'support'}]",92954000.0,0.026100000000000012,False,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159566_SZ_20250321.npz,0.3347057801535967,0.3347057801535967,0.3347057801535967,0.0,-12141617.0,901200.0,514900.0,-6783697.0,-1.595024550854012,200000.0,0.49655628698719256,-6297020.0,-5844597.0,0.506398537477148,-8000.0,7.995773116716293e-09,5.24803891026913e-05,0.763787529530775,-0.005999343467202513,0.008301060475153395,0.4733502538071066,50.0,92185.57699999999,0.07233423362656866,0.9473684210526315,0.9649122807017544,-1.7906168264373283,-0.25868023783655897,-3.0,-1.1713500615165044,-0.9342357325150628,3.0,-2.1906870899858686,-1.3369387606498235,0.21740510927157589,0.21740510927157589,True,True,50
20250321,159638.SZ,高端装备ETF,55.72842955698483,55.2892,55.5249,0.46217075340947805,"[{'price': 0.813, 'density': 0.015232814908933875, 'type': 'resistance'}, {'price': 0.778, 'density': 0.010114735420877607, 'type': 'support'}]",1733468240.0,0.01969999999999994,False,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159638_SZ_20250321.npz,0.2724247433292668,0.2724247433292668,0.32626491761931753,0.012077801294498203,-22092911.0,155700.0,1288400.0,-3035300.0,1.2338070564640906,1340539.9999999944,0.0,-6695311.0,-15397600.0,0.41975967957276367,-219600.0,1.182354374403815e-09,0.0008590427709571735,0.46067909786425176,-0.006084617428305415,0.22688511938171393,0.7342230264646008,62.0,1381595.5753333333,-0.03647707149014279,0.1875,0.5416666666666666,3.0,-1.1826264670651425,-0.8548518915560276,-0.16955754677270296,-0.5390077073951469,3.0,2.4676028922154565,-0.8056484234498095,0.5780389382915336,0.5780389382915336,True,True,62
20250321,159667.SZ,工业母机ETF,65.47737597388192,65.1342,66.6435,0.4174292235212833,"[{'price': 1.197, 'density': 0.008884671623503138, 'type': 'resistance'}, {'price': 1.042, 'density': 0.0036111350100343333, 'type': 'support'}, {'price': 1.086, 'density': 0.003335206258625069, 'type': 'support'}]",872548000.0,0.02850000000000006,False,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159667_SZ_20250321.npz,0.30903006072480255,0.30903006072480255,0.30903006072480255,0.0,-30401300.0,200.0,761300.0,-12868900.0,-7.780095282964914,469800.0,0.0,-30245700.0,-155600.0,0.5163751987281399,-13800.0,8.177889649208494e-10,0.00013595233700586484,0.6984021640257114,-0.0074679583994371745,-0.07008472912016567,0.7105773896166909,46.0,935894.1626666667,0.016996116856666355,0.7407407407407407,0.5740740740740741,0.5655639369066149,-1.6830806951702084,-3.0,-3.0,-0.043641715049126804,-3.0,-0.5452425365990186,-1.5261773597676207,-0.3822092569505526,-0.3822092569505526,True,True,46
20250321,159732.SZ,消费电子ETF,27.245296106726858,27.0551,27.199,0.16348997701017698,"[{'price': 0.883, 'density': 0.017808418937819766, 'type': 'resistance'}, {'price': 0.8350000000000001, 'density': 0.003423483686338906, 'type': 'support'}]",5314242000.0,0.017000000000000015,False,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159732_SZ_20250321.npz,0.2907611050667663,0.2907611050667663,0.29981191660390466,0.0,-354118900.0,0.0,-20100.0,-20539200.0,-0.5881271931401494,5000500.0,0.0,-296283900.0,-57835000.0,0.49054905490549056,0.0,4.078785696973652e-11,0.0006255721877252662,0.5693221329322157,-0.01011966460369375,0.09597490792383341,0.859295415959253,55.0,4827918.770666666,0.034392076984103515,0.8974358974358975,0.8974358974358975,0.0,-2.7904458117665385,-2.6013884798088873,-1.5208598676878904,0.9482728429221853,-3.0,0.6935315963231741,-1.4867555410717308,1.033703563798462,1.033703563798462,True,True,55
20250321,159755.SZ,电池ETF,38.920162503187164,37.9763,37.7602,0.3571548618871835,"[{'price': 0.737, 'density': 0.01974933590415494, 'type': 'resistance'}]",5039274000.0,0.014500000000000013,False,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159755_SZ_20250321.npz,0.3389867101713643,0.3389867101713643,0.34461158237929634,0.0,-456231900.0,0.0,705100.0,-73552400.0,0.3446777425881741,4752829.999999999,0.0,-303459300.0,-152772600.0,0.5405278039585297,0.0,6.943970730973986e-12,0.0011414734149192913,0.47608954854536234,-0.008271695074470353,0.12399679260308695,0.8481121898597627,56.0,4451607.342333334,0.12104821686229211,0.9473684210526315,0.9736842105263158,0.0,-1.1392219710616491,-2.2878749002892254,0.9792828808754717,-1.7148643946684574,-3.0,0.9671758667383306,-1.6323973813940702,1.6246649103833224,1.6246649103833224,True,True,56
20250321,159811.SZ,5G50ETF,34.04645246932338,35.2379,36.8707,0.2421704631478716,"[{'price': 1.31, 'density': 0.008621419943420831, 'type': 'resistance'}, {'price': 1.207, 'density': 0.0029419783757902306, 'type': 'support'}, {'price': 1.4010000000000002, 'density': 0.001858092092572242, 'type': 'resistance'}]",54104060.0,0.026700000000000012,False,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159811_SZ_20250321.npz,,,,0.0,-26345700.0,-4998400.0,-4799400.0,-8282300.0,-0.6595780243875956,200000.0,0.0,-17781400.0,-8564300.0,0.4912126537785589,-300.0,1.708146860131426e-08,2.2666915200248237e-05,0.865590070080471,-0.008971692945321923,-0.5782896749955746,0.31137088204038255,28.0,96466.79966666667,,,,0.0,-1.013942650359572,-2.9227110414180726,-3.0,-3.0,3.0,-0.513529497017475,-1.4521486421319796,-0.5812078362755797,-0.5812078362755797,True,True,28
20250321,159825.SZ,农业ETF,61.44869479354127,60.8501,61.4036,0.36098511518384435,"[{'price': 0.653, 'density': 0.02686621985773466, 'type': 'support'}]",2110438000.0,0.008400000000000008,False,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159825_SZ_20250321.npz,0.38749228357830134,0.38749228357830134,0.38749228357830134,0.0,-72296500.0,-432600.0,126200.0,-4423800.0,0.30841801897772075,2077079.9999999963,0.0,-53722400.0,-18574100.0,0.4968152866242038,0.0,2.127014776727188e-10,0.00035671222561985675,0.705755210715636,-0.005304267053134928,0.03318613450622414,0.712621359223301,51.0,2041550.1043333334,0.07421448424126165,0.8888888888888888,0.8518518518518519,1.5468590207124382,-1.4761442113636984,-0.6248762424140022,-0.006959610196960842,0.08222759527288939,3.0,-0.27384886260498653,-1.449449948542164,0.15270896211851281,0.15270896211851281,True,True,51
20250321,159852.SZ,软件ETF,16.703911639121426,16.5634,16.6246,0.08295709293016579,"[{'price': 0.918, 'density': 0.01124865438072034, 'type': 'resistance'}, {'price': 0.8250000000000001, 'density': 0.001360797460385417, 'type': 'support'}]",4705928000.0,0.022099999999999998,False,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159852_SZ_20250321.npz,0.24354695679296706,0.24354695679296706,0.24354695679296706,0.0,-108312800.0,0.0,-10894400.0,-21542200.0,0.503200055598949,1728209.9999999907,0.0,-83449900.0,-24862900.0,0.5215730337078651,0.0,1.660554853372117e-10,0.0010097334996791696,0.4385472159701739,-0.012641420044428689,-0.15923553703422974,0.8922066920796272,42.0,5518237.565,0.006231708357964855,0.5833333333333334,0.3125,0.0,-0.4518315718788528,-1.1531303903829404,0.9817759016442462,-1.5174965808962269,3.0,-1.015351702010586,-1.3417720641947848,-0.1937195177078602,-0.1937195177078602,True,True,42
