trade_date,code,profit_ratio,asr,dense_zones,vpin_raw,vpin_filtered,vpin_max,delta_vpin,ofi_daily,ofi_20,ofi_60,ofi_240,ofi_skew,ofi_95th,ofi_price_divergence,ofi_am_sum,ofi_pm_sum,ofi_pos_ratio,queue_pressure,kyle_lambda,rv_bipower,jump_ratio,vwap_dev,volume_surprise,bvc_quality,n_buckets_actual,bucket_size,vpin_orthogonalized,vpin_rank,vpin_max_rank,delta_vpin_z,ofi_daily_z,ofi_240_z,ofi_skew_z,ofi_95th_z,kyle_lambda_z,rv_bipower_z,vwap_dev_z,vs_z,vs_max_logz,ms_snapshot_has_l1,ms_ofi_available,ms_n_buckets_actual,premium_vpin_cross,profit_ofi_divergence,asr_velocity_1d,asr_velocity_5d,state_path
20260302,159755.SZ,81.43750300437847,0.9843791384674967,"[{'price': 1.098, 'density': 0.04762005288437887, 'type': 'support'}]",0.17418100270774606,0.4096825627820744,0.4096825627820744,0.0,-1335232.0,0.0,-272947.0,-245447.0,-0.0453659581697396,112016.79999999944,0.0,-3673511.0,2338279.0,0.4516897746967071,0.0,1.494066850130523e-10,0.0008716567982834014,0.38229210078305775,0.004581019955483537,-0.2951229890065362,0.9505494505494505,37.0,11869066.3,0.17418100270774606,,,,,,,,,,,,,True,True,37,0.0,,0.03711438383896626,,D:\Quantitative_Trading\etf_chip_engine\data\chip_snapshots\159755_SZ_20260302.npz
