trade_date,code,profit_ratio,profit_ratio_ema_short,profit_ratio_ema_long,asr,dense_zones,tick_size,bucket_size,shares_today,shares_source,shares_degraded,shares_low_confidence,corp_action_factor,corp_action_applied,vpin_raw,vpin_filtered,vpin_max,delta_vpin,ofi_daily,ofi_20,ofi_60,ofi_240,ofi_skew,ofi_95th,ofi_price_divergence,ofi_am_sum,ofi_pm_sum,ofi_pos_ratio,queue_pressure,kyle_lambda,rv_bipower,jump_ratio,vwap_dev,volume_surprise,bvc_quality,n_buckets_actual,vpin_orthogonalized,vpin_rank,vpin_max_rank,delta_vpin_z,ofi_daily_z,ofi_240_z,ofi_skew_z,ofi_95th_z,kyle_lambda_z,rv_bipower_z,vwap_dev_z,vs_z,vs_max_logz,ms_snapshot_has_l1,ms_ofi_available,ms_n_buckets_actual,state_path,vpin_rank_xs,delta_vpin_z_xs,ofi_skew_z_xs,kyle_lambda_z_xs,rv_bipower_z_xs,vwap_dev_z_xs
20260205,600693.SH,62.4331144936818,62.2674,62.1791,0.2871495351985696,"[{'price': 15.670000000000002, 'density': 0.0027158669606961515, 'type': 'support'}, {'price': 17.150000000000002, 'density': 0.001932119096210335, 'type': 'support'}, {'price': 19.52, 'density': 0.0006245873719869306, 'type': 'resistance'}, {'price': 20.91, 'density': 0.0005375300274408023, 'type': 'resistance'}]",0.01,2726027.766666667,897247594.0,xtdata_floatvolume,False,False,1.0,False,0.24920282586339862,0.24920282586339862,0.2528790183317149,0.0,38150.0,0.0,0.0,7398.0,0.15580994699729084,694.1499999999996,0.486936271145884,17006.0,21144.0,0.4888700445198219,0.0,8.351967737898406e-08,0.0019737323124292875,0.1869889188119277,0.038574775600517225,0.12980548962657795,0.9816704853155592,56.0,0.24920282586339862,,,0.0,1.079928262761347,1.2217351021142204,0.3471886784402869,2.584493607677928,0.3454447867013846,2.743746933446171,2.1557760408399687,2.0687342540611606,2.0687342540611606,True,True,56,D:\Quantitative_Trading\stock_chip_engine\data\chip_snapshots\600693_SH_20260205.npz,,-0.125,0.5,0.0,0.5,0.25
20260205,300771.SZ,18.011846550555582,18.5451,18.617,0.37323922194336223,"[{'price': 15.8, 'density': 0.0073837525425671435, 'type': 'resistance'}, {'price': 15.17, 'density': 0.006562192005821952, 'type': 'resistance'}, {'price': 14.01, 'density': 0.0007644985281431559, 'type': 'support'}]",0.01,338714.6666666666,178573093.0,xtdata_floatvolume,False,False,1.0,False,,,,0.0,-1264.0,0.0,419.0,-211.0,-0.6766451733845806,103.0,0.624198390755351,-798.0,-466.0,0.5710826703562781,-39.0,1.0695203877967663e-07,0.000323116254950446,0.509086218162482,-0.0038623293979039015,-1.1533203724766052,0.9210526315789473,15.0,,,,0.0,0.0,-0.6744907594765952,-0.6987158984145568,0.0,-0.6068698005744471,0.44144882431506144,-0.5493531014377662,-0.4672724563827086,-0.4672724563827086,True,True,15,D:\Quantitative_Trading\stock_chip_engine\data\chip_snapshots\300771_SZ_20260205.npz,,-0.125,-0.5,-0.25,0.0,-0.5
20260205,003040.SZ,4.136753101490285,4.0326,4.055,0.2588250298757595,"[{'price': 18.14, 'density': 0.00591421020101317, 'type': 'resistance'}, {'price': 19.98, 'density': 0.004115726157686739, 'type': 'resistance'}, {'price': 18.94, 'density': 0.0039042973076770155, 'type': 'resistance'}, {'price': 19.560000000000002, 'density': 0.0036028811870235954, 'type': 'resistance'}]",0.01,303927.43333333335,456850258.0,xtdata_floatvolume,False,False,1.0,False,,,,0.0,-6889.0,0.0,95.0,-218.0,-5.138582401616297,73.0,0.5765541774644101,-3297.0,-3592.0,0.5028849073792894,-186.0,1.9482939721394804e-07,0.0002122326480239938,0.46820993632016505,-0.0037920618597290026,-1.192460140627563,0.8974488507198788,15.0,,,,,,,,,,,,,,True,True,15,D:\Quantitative_Trading\stock_chip_engine\data\chip_snapshots\003040_SZ_20260205.npz,,,,,,
20260205,601988.SH,57.381103462339986,55.6486,55.716,0.6644648149505807,"[{'price': 5.36, 'density': 0.0402380996676247, 'type': 'support'}, {'price': 5.62, 'density': 0.009832988373239204, 'type': 'resistance'}]",0.01,6437448.733333333,210765514846.0,xtdata_floatvolume,False,False,1.0,False,0.35838240107524627,0.35838240107524627,0.35838240107524627,0.08914301601126595,710771.0,0.0,0.0,-113314.0,6.48462902271917,6381.849999999993,0.0,454003.0,256768.0,0.4943939073408081,0.0,1.6954137739316613e-09,0.004964157729272517,0.2421817021539403,0.0010157497492697487,-0.1893696049123922,0.9579254322016246,41.0,0.35838240107524627,0.8,0.7,3.0,0.4082648502505066,-2.918077270244974,0.14533917699432394,1.7433044424752182,3.0,0.003994220868451507,0.16456085889862565,0.6190757229009023,0.6190757229009023,True,True,41,D:\Quantitative_Trading\stock_chip_engine\data\chip_snapshots\601988_SH_20260205.npz,,0.5,0.25,0.5,-0.25,-0.25
20260205,601933.SH,44.354773741580736,43.9053,43.1828,0.313901716729004,"[{'price': 4.6899999999999995, 'density': 0.013193405690696457, 'type': 'support'}, {'price': 4.48, 'density': 0.011424022590856314, 'type': 'support'}, {'price': 4.99, 'density': 0.0073743217643925316, 'type': 'resistance'}, {'price': 5.300000000000001, 'density': 0.0064991174283087205, 'type': 'resistance'}]",0.01,11047513.366666667,7975942216.0,xtdata_floatvolume,False,False,1.0,False,0.2626764706527972,0.2626764706527972,0.2626764706527972,0.0,983447.0,0.0,0.0,127483.0,-0.17129184459481714,3663.1499999999996,0.0,451724.0,531723.0,0.5377298668357641,0.0,3.376538511142663e-10,0.0065765341862162995,0.24107421182269995,0.01719075963477071,-0.16115297144628268,0.9406373672151636,42.0,0.2626764706527972,,,0.0,3.0,3.0,-4.483561448236271e-18,3.0,-3.0,-1.058092449942626,2.8127419024570925,1.9691926593099611,1.9691926593099611,True,True,42,D:\Quantitative_Trading\stock_chip_engine\data\chip_snapshots\601933_SH_20260205.npz,,-0.125,0.0,-0.5,-0.5,0.5
20260205,000625.SZ,35.099618298406966,36.7893,36.698,0.3671697564775168,"[{'price': 11.25, 'density': 0.013443619023057577, 'type': 'support'}, {'price': 11.120000000000001, 'density': 0.013385455775052443, 'type': 'support'}, {'price': 11.88, 'density': 0.011883506057983282, 'type': 'resistance'}, {'price': 11.690000000000001, 'density': 0.011438813378978889, 'type': 'resistance'}]",0.01,1314188.3333333333,3760881066.0,xtdata_floatvolume,False,False,1.0,False,0.30503900386445065,0.30503900386445065,0.3093112912387927,0.11750944195251176,31334.0,0.0,2283.0,26565.0,4.303730313138605,991.0999999999995,0.0,19034.0,12300.0,0.49597286986011024,-6874.0,3.7161429819929895e-09,0.0011985455154047418,0.2092563065762446,0.0024496173236816772,0.14329131062902142,0.9546313799621928,57.0,0.30503900386445065,,,,,,,,,,,,,True,True,57,D:\Quantitative_Trading\stock_chip_engine\data\chip_snapshots\000625_SZ_20260205.npz,,,,,,
20260205,002074.SZ,2.1376015142316107,1.6854,1.8471,0.3372870422676706,"[{'price': 37.72, 'density': 0.0028740527519269653, 'type': 'resistance'}, {'price': 40.480000000000004, 'density': 0.0024797902533424377, 'type': 'resistance'}]",0.01,891525.7333333333,1008248686.0,xtdata_floatvolume,False,False,1.0,False,,,,0.0,-46441.0,0.0,-500.0,-5277.0,-5.967582633843533,189.0,0.43330212741017576,-40512.0,-5929.0,0.5078884806570132,-2.0,1.0376574666784429e-07,0.00028251676016760114,0.15322038023118723,-0.003556599807117192,-0.5414698218108541,0.9896972245584524,29.0,,,,,,,,,,,,,,True,True,29,D:\Quantitative_Trading\stock_chip_engine\data\chip_snapshots\002074_SZ_20260205.npz,,,,,,
20260205,600201.SH,28.139483224995015,29.8766,30.5415,0.47151965718983285,"[{'price': 15.8, 'density': 0.004106088788662078, 'type': 'resistance'}, {'price': 17.43, 'density': 0.0026336864658892296, 'type': 'resistance'}, {'price': 18.17, 'density': 0.0024749515911696635, 'type': 'resistance'}]",0.01,1014114.6666666667,1136199610.0,xtdata_floatvolume,False,False,1.0,False,,,,0.0,2987.0,0.0,78.0,99.0,-1.4002561749242624,218.0,0.4931506846382671,-3893.0,6880.0,0.5202244563946692,0.0,1.6276059749060601e-07,0.0010227552149503023,0.28814936738296426,0.004514416445337592,-0.7958676086189029,0.9701428876092983,22.0,,,,0.0,1.3230580306886095,0.7103734598650956,-0.2593720263002901,-1.1755410379449232,1.6355282602065908,0.5097035816933256,1.5312127657339338,-0.9580122657182439,-0.9580122657182439,True,True,22,D:\Quantitative_Trading\stock_chip_engine\data\chip_snapshots\600201_SH_20260205.npz,,-0.125,-0.25,0.25,0.25,0.0
