time,open,high,low,close,volume,amount,bid1,bid1_vol,ask1,ask1_vol
1770790905000.0,1.102,1.102,1.102,1.102,21061.0,2320922.0,0.0,0.0,0.0,0.0
1770790914000.0,1.102,1.103,1.102,1.103,91.0,10037.0,0.0,0.0,0.0,0.0
1770790917000.0,1.103,1.103,1.103,1.103,893.0,98498.0,0.0,0.0,0.0,0.0
1770790920000.0,1.103,1.103,1.103,1.103,5684.0,626393.0,0.0,0.0,0.0,0.0
1770790926000.0,1.103,1.103,1.103,1.103,143.0,15773.0,0.0,0.0,0.0,0.0
1770790929000.0,1.103,1.103,1.103,1.103,73.0,8052.0,0.0,0.0,0.0,0.0
1770790932000.0,1.103,1.103,1.103,1.103,45.0,4964.0,0.0,0.0,0.0,0.0
1770790935000.0,1.103,1.103,1.103,1.103,6165.0,679391.0000001192,0.0,0.0,0.0,0.0
1770790941000.0,1.103,1.103,1.103,1.103,13177.0,1452115.9999998808,0.0,0.0,0.0,0.0
1770790944000.0,1.103,1.103,1.103,1.103,6.0,662.0,0.0,0.0,0.0,0.0
1770790947000.0,1.103,1.103,1.103,1.103,135.0,14890.0,0.0,0.0,0.0,0.0
1770790950000.0,1.103,1.103,1.102,1.102,6037.0,665285.0,0.0,0.0,0.0,0.0
1770790953000.0,1.102,1.103,1.102,1.103,13.0,1434.0,0.0,0.0,0.0,0.0
1770790959000.0,1.103,1.103,1.103,1.103,90.0,9927.0,0.0,0.0,0.0,0.0
1770790962000.0,1.103,1.103,1.103,1.103,1.0,110.0,0.0,0.0,0.0,0.0
1770790965000.0,1.103,1.103,1.102,1.102,5819.0,641262.0,0.0,0.0,0.0,0.0
1770790968000.0,1.102,1.103,1.102,1.103,500.0,55150.0,0.0,0.0,0.0,0.0
1770790971000.0,1.103,1.103,1.103,1.103,11206.0,1234901.0,0.0,0.0,0.0,0.0
1770790974000.0,1.103,1.103,1.103,1.103,100.0,11030.00000011921,0.0,0.0,0.0,0.0
1770790983000.0,1.103,1.103,1.103,1.103,21.0,2315.9999998807907,0.0,0.0,0.0,0.0
1770790989000.0,1.103,1.103,1.103,1.103,6901.0,760490.0,0.0,0.0,0.0,0.0
1770790992000.0,1.103,1.103,1.103,1.103,60.0,6618.0,0.0,0.0,0.0,0.0
1770790995000.0,1.103,1.103,1.103,1.103,48.0,5295.0,0.0,0.0,0.0,0.0
1770790998000.0,1.103,1.103,1.103,1.103,107.0,11802.0,0.0,0.0,0.0,0.0
1770791001000.0,1.103,1.103,1.102,1.102,18242.0,2010269.0,0.0,0.0,0.0,0.0
1770791010000.0,1.102,1.103,1.102,1.103,92.0,10148.0,0.0,0.0,0.0,0.0
1770791013000.0,1.103,1.103,1.103,1.103,93.0,10258.0,0.0,0.0,0.0,0.0
1770791016000.0,1.103,1.103,1.103,1.103,271.0,29865.0,0.0,0.0,0.0,0.0
