time,open,high,low,close,volume,amount,bid1,bid1_vol,ask1,ask1_vol
1770776650000.0,2.105,2.105,2.104,2.104,201.0,42290.0,0.0,0.0,0.0,0.0
1770776653000.0,2.104,2.105,2.104,2.105,52.0,10945.0,0.0,0.0,0.0,0.0
1770776656000.0,2.105,2.105,2.105,2.105,651.0,136999.0000000298,0.0,0.0,0.0,0.0
1770776659000.0,2.105,2.106,2.105,2.106,353.0,74369.9999999702,0.0,0.0,0.0,0.0
1770776662000.0,2.106,2.106,2.106,2.106,37.0,7790.0,0.0,0.0,0.0,0.0
1770776665000.0,2.106,2.108,2.106,2.108,60.0,12648.0,0.0,0.0,0.0,0.0
1770776668000.0,2.108,2.108,2.106,2.106,115.0,24235.0,0.0,0.0,0.0,0.0
1770776671000.0,2.106,2.108,2.106,2.108,299.0,63026.0,0.0,0.0,0.0,0.0
1770776674000.0,2.108,2.108,2.106,2.106,4.0,843.0,0.0,0.0,0.0,0.0
1770776677000.0,2.106,2.108,2.106,2.108,264.0,55651.0,0.0,0.0,0.0,0.0
1770776680000.0,2.108,2.109,2.108,2.109,169.0,35626.0,0.0,0.0,0.0,0.0
1770776683000.0,2.109,2.109,2.109,2.109,417.0,87944.0,0.0,0.0,0.0,0.0
1770776689000.0,2.109,2.11,2.109,2.11,26.0,5486.0,0.0,0.0,0.0,0.0
1770776692000.0,2.11,2.11,2.109,2.109,220.0,46414.0,0.0,0.0,0.0,0.0
1770776695000.0,2.109,2.11,2.109,2.11,1533.0,323463.0,0.0,0.0,0.0,0.0
1770776698000.0,2.11,2.11,2.11,2.11,3.0,633.0000000298023,0.0,0.0,0.0,0.0
1770776701000.0,2.11,2.111,2.11,2.111,201.0,42429.999999940395,0.0,0.0,0.0,0.0
1770776704000.0,2.111,2.111,2.111,2.111,213.0,44973.000000059605,0.0,0.0,0.0,0.0
1770776707000.0,2.111,2.111,2.111,2.111,1234.0,260547.9999999702,0.0,0.0,0.0,0.0
1770776710000.0,2.111,2.111,2.111,2.111,1033.0,218066.0,0.0,0.0,0.0,0.0
1770776713000.0,2.111,2.111,2.109,2.109,2681.0,565439.0,0.0,0.0,0.0,0.0
1770776716000.0,2.109,2.109,2.109,2.109,49.0,10334.0,0.0,0.0,0.0,0.0
1770776719000.0,2.109,2.109,2.109,2.109,134.0,28260.0,0.0,0.0,0.0,0.0
1770776722000.0,2.109,2.109,2.109,2.109,25.0,5273.0,0.0,0.0,0.0,0.0
1770776725000.0,2.109,2.109,2.109,2.109,50.0,10545.0,0.0,0.0,0.0,0.0
1770776728000.0,2.109,2.109,2.109,2.109,115.0,24253.000000029802,0.0,0.0,0.0,0.0
1770776731000.0,2.109,2.109,2.109,2.109,16.0,3375.0,0.0,0.0,0.0,0.0
1770776734000.0,2.109,2.109,2.109,2.109,41.0,8648.999999970198,0.0,0.0,0.0,0.0
1770776737000.0,2.109,2.11,2.109,2.11,188.0,39657.0,0.0,0.0,0.0,0.0
1770776740000.0,2.11,2.11,2.11,2.11,163.0,34393.0,0.0,0.0,0.0,0.0
1770776743000.0,2.11,2.11,2.11,2.11,74.0,15614.000000029802,0.0,0.0,0.0,0.0
1770776746000.0,2.11,2.11,2.11,2.11,140.0,29539.999999970198,0.0,0.0,0.0,0.0
1770776749000.0,2.11,2.11,2.11,2.11,675.0,142427.0,0.0,0.0,0.0,0.0
1770776752000.0,2.11,2.11,2.11,2.11,1.0,211.0,0.0,0.0,0.0,0.0
1770776755000.0,2.11,2.11,2.109,2.109,202.0,42602.0,0.0,0.0,0.0,0.0
1770776758000.0,2.109,2.11,2.109,2.11,4972.0,1049092.0000000298,0.0,0.0,0.0,0.0
1770776761000.0,2.11,2.11,2.11,2.11,4376.0,923335.9999999702,0.0,0.0,0.0,0.0
1770776764000.0,2.11,2.11,2.11,2.11,992.0,209312.0,0.0,0.0,0.0,0.0
1770776767000.0,2.11,2.111,2.11,2.111,140.0,29551.0,0.0,0.0,0.0,0.0
1770776770000.0,2.111,2.112,2.111,2.112,584.0,123341.0,0.0,0.0,0.0,0.0
1770776773000.0,2.112,2.112,2.112,2.112,67.0,14151.000000029802,0.0,0.0,0.0,0.0
1770776776000.0,2.112,2.113,2.112,2.113,683.0,144311.9999999702,0.0,0.0,0.0,0.0
1770776779000.0,2.113,2.114,2.113,2.114,409.0,86446.0,0.0,0.0,0.0,0.0
1770776782000.0,2.114,2.115,2.114,2.115,103.0,21782.0,0.0,0.0,0.0,0.0
1770776785000.0,2.115,2.116,2.115,2.116,543.0,114871.0,0.0,0.0,0.0,0.0
1770776788000.0,2.116,2.116,2.116,2.116,590.0,124842.0,0.0,0.0,0.0,0.0
1770776791000.0,2.116,2.116,2.115,2.115,316.0,66846.0,0.0,0.0,0.0,0.0
1770776794000.0,2.115,2.115,2.115,2.115,177.0,37436.0000000298,0.0,0.0,0.0,0.0
1770776797000.0,2.115,2.116,2.115,2.116,126.0,26658.0,0.0,0.0,0.0,0.0
1770776800000.0,2.116,2.116,2.115,2.115,99.0,20940.999999970198,0.0,0.0,0.0,0.0
1770776803000.0,2.115,2.116,2.115,2.116,32.0,6771.0,0.0,0.0,0.0,0.0
1770776806000.0,2.116,2.117,2.116,2.117,40.0,8468.0,0.0,0.0,0.0,0.0
1770776809000.0,2.117,2.117,2.117,2.117,92.0,19474.0,0.0,0.0,0.0,0.0
1770776812000.0,2.117,2.117,2.115,2.115,30.0,6349.0,0.0,0.0,0.0,0.0
1770776815000.0,2.115,2.116,2.115,2.116,2001.0,423412.0,0.0,0.0,0.0,0.0
1770776818000.0,2.116,2.117,2.116,2.117,3342.0,707501.0,0.0,0.0,0.0,0.0
