code,name,close,score,factor_a,factor_b,factor_c,amount
159309.SZ,油气ETF汇添富,1.4789999999999999,0.9114583333333334,0.09102980230156385,1.042980923307636,0.030869544310103147,139402755.0
516780.SH,稀土ETF,2.0380000000000003,0.890625,0.027528486437430662,1.3573634806133623,0.029253166145735282,128244435.00000001
560280.SH,工程机械ETF,1.896,0.8864583333333333,0.0703096333512093,1.0874936715536472,0.02294384796917599,182096694.0
