trade_date,vpin_raw,vpin_filtered,vpin_max,delta_vpin,ofi_daily,ofi_20,ofi_60,ofi_240,ofi_skew,ofi_95th,ofi_price_divergence,ofi_am_sum,ofi_pm_sum,ofi_pos_ratio,queue_pressure,kyle_lambda,rv_bipower,jump_ratio,vwap_dev,volume_surprise,bvc_quality,n_buckets_actual,bucket_size,vpin_orthogonalized
20260204,0.3298821337800633,0.5671569825495539,0.6764569209707364,0.2553815649338008,628550.0,0.0,-1920.0,13099.0,0.094407081725712,11100.0,0.0,-123019.0,751569.0,0.5120620333141872,-1000.0,6.24691616678935e-10,,,0.0037518800830884,0.1787017452659985,0.1613201015462727,59.0,206655.03333333333,0.3298821337800633
20260205,0.2787227199097444,0.2787227199097444,0.2787227199097444,0.2042221510634819,22034.0,2060.0,-5311.0,-22526.0,0.0332113022361806,11150.2,0.0,-86256.0,108290.0,0.5066747572815534,-100.0,8.023403481025065e-11,,,-8.820506283367113e-05,0.0121176077976342,0.1396661180343287,50.0,208790.56666666668,0.2787227199097444
20260206,,,,0.0,130119.0,-2145.0,-12934.0,-50080.0,0.0816201660793351,11000.0,0.0,415564.0,-285445.0,0.4995284501729016,-1013.0,-3.7505633558403057e-10,,,-0.0035434485057791,-0.6465430606956292,0.1445441662730279,26.0,210444.3,
20260209,0.2286059467717598,0.2286059467717598,0.2286059467717598,0.1541053779254973,156918.0,4050.0,7605.0,43906.0,-0.1904792933984693,10000.0,0.0,71552.0,85366.0,0.5024317246539469,-1161.0,6.30990285763294e-10,,,0.0032667069792554,-0.1996001757938036,0.1205211726384365,40.0,210439.2666666667,0.2286059467717598
20260210,0.2051744468451513,0.2051744468451513,0.2192609960961911,0.1306738779988888,401560.0,-1807.0,-5762.0,-4687.0,0.0809844442417934,10000.0,0.0,447725.0,-46165.0,0.5251884172947243,-450.0,-2.107899276301988e-11,,,-0.000910948807888,0.0936492512751506,0.1605802901450725,54.0,211037.5,0.2051744468451513
20260211,,,,0.0,-381418.0,3631.0,9087.0,3719.0,0.0984764420558967,10000.0,0.0,-176364.0,-205054.0,0.4884974838245866,-97.0,1.351276458826623e-09,,,-0.004273206178407,-1.668361072842933,0.073778664007976,9.0,211608.4,
20260212,0.0788818024927796,0.0788818024927796,0.0943518358467813,0.0043812336465171,-494278.0,-886.0,3181.0,-16313.0,-0.0149736952952446,10182.199999999995,0.0,-457311.0,-36967.0,0.4843193157519601,-1009.0,9.837513021768563e-10,,,-0.0017043281663734,0.0896116100977444,0.123846527440505,54.0,208325.6,0.0788818024927796
20260213,,,,0.0,-497971.0,89.0,-22311.0,-27143.0,-0.0798501117318751,10000.0,0.0,-212320.0,-285651.0,0.4774545454545454,-122.0,1.28172297952534e-09,,,-0.0062909488109685,-1.213054783194136,0.1288268430075925,14.0,208350.3333333333,
20260224,,,,0.0,19921.0,2178.0,2580.0,12596.0,0.0949603440906748,11000.0,0.0,195302.0,-175381.0,0.5093372391065544,-1.0,1.618835968526066e-09,,,0.0005205810050024,-1.5551327290815913,0.1062208015736415,10.0,206391.9333333333,
20260225,0.1143362267432286,0.1180977562978421,0.1180977562978421,0.0398356578969661,632273.0,176.0,6653.0,37504.0,0.1309357785768869,10000.85,0.0,612397.0,19876.0,0.5283251231527094,-2000.0,1.1046013461385901e-09,,,0.0020844727212669,-0.0902434157117177,0.1521849593495935,45.0,202186.96666666667,0.1143362267432286
