trade_date,vpin_raw,vpin_filtered,vpin_max,delta_vpin,ofi_daily,ofi_20,ofi_60,ofi_240,ofi_skew,ofi_95th,ofi_price_divergence,ofi_am_sum,ofi_pm_sum,ofi_pos_ratio,queue_pressure,kyle_lambda,rv_bipower,jump_ratio,vwap_dev,volume_surprise,bvc_quality,n_buckets_actual,bucket_size,vpin_orthogonalized
20260204,0.4881434529093449,0.48280841373582,0.5575437135929957,0.306069663987556,188415.0,0.0,1872.0,2598.0,0.0289148697454999,3785.85,0.0,51779.0,136636.0,0.5086401202103682,0.0,2.5683130469910155e-09,,,0.0061589466655351,0.1810457361157297,0.0994579307094036,59.0,54431.06666666667,0.4881434529093449
20260205,0.1362463322416998,0.1833501452346862,0.1833501452346862,-0.045827456680089,121896.0,0.0,383.0,-6839.0,0.0463093038505054,3850.0,0.0,-24456.0,146352.0,0.5171773444753947,0.0,1.4288064526399e-08,,,0.0022600790004062,-0.3689324899229579,0.1087703228761163,34.0,54203.2,0.1362463322416998
20260206,0.1637460051842094,0.2944437379342473,0.5693409833868626,-0.0183277837375795,280536.0,0.0,6807.0,5489.0,-0.1812609955270852,3000.0,0.0,261537.0,18999.0,0.5837479270315091,0.0,6.4702779297158624e-09,,,0.0034531809011705,0.3470930676079211,0.0913001912045888,70.0,53138.33333333333,0.1637460051842094
20260209,0.3078276145825471,0.3107744348126189,0.3107744348126189,0.1257538256607582,120102.0,0.0,0.0,5505.0,0.1240915965307248,3000.0,0.4808617761831832,127592.0,-7490.0,0.4946550048590865,0.0,3.2933627596262196e-09,,,0.000966727146837,-0.1178500602679085,0.0856521739130434,44.0,53216.06666666667,0.3078276145825471
20260210,,,,0.0,46656.0,0.0,0.0,1790.0,0.1264072206373649,3761.0,0.0,11116.0,35540.0,0.4842105263157895,0.0,9.490134896546728e-07,,,0.000185816454143,-1.38933062307289,0.0533222245365548,12.0,51171.13333333333,
20260211,0.002835822518061,0.002835822518061,0.002835822518061,-0.1792379664037278,189812.0,0.0,0.0,-7873.0,-0.1376623812925148,3000.0,0.0,182879.0,6933.0,0.5316315205327414,0.0,4.0895439824178713e-07,,,0.002313008084326,-0.3673455659152942,0.0719561088837307,34.0,50328.46666666667,0.002835822518061
20260212,0.2174067775516898,0.2174067775516898,0.2174067775516898,0.0353329886299008,113351.0,0.0,1863.0,-3173.0,0.0209498434296457,3000.0,0.0,155386.0,-42035.0,0.5012106537530266,0.0,3.124804464135562e-09,,,-0.0015366009917561,-0.217885447048806,0.0689887640449438,40.0,49014.1,0.2174067775516898
20260213,0.0231512029420222,0.4111517140554585,0.4111517140554585,-0.1589225859797666,-105174.0,0.0,0.0,5033.0,0.1896318748974295,3000.0,0.0,-1073.0,-104101.0,0.4657113613101331,0.0,-4.0557263345089905e-09,,,-0.0068994212437913,-0.2045422854276769,0.0686503719447396,40.0,48057.7,0.0231512029420222
20260224,,,,0.0,59217.0,0.0,1868.0,3738.0,0.099922911745823,3000.0,0.0,61622.0,-2405.0,0.487153134635149,0.0,2.2647192653499415e-07,,,0.0005181163277617,-0.6685337116164802,0.0655012170834254,25.0,48241.86666666667,
20260225,0.6129929757741588,0.6129929757741588,0.6374217622884322,0.4309191868523698,221825.0,0.0,0.0,12456.0,-0.0201141065422839,3000.0,0.0,251529.0,-29704.0,0.5100401606425703,0.0,-3.273161413366455e-10,,,-0.002390809211621,0.184574663554828,0.082430422774591,60.0,48101.5,0.6129929757741588
