trade_date,vpin_raw,vpin_filtered,vpin_max,delta_vpin,ofi_daily,ofi_20,ofi_60,ofi_240,ofi_skew,ofi_95th,ofi_price_divergence,ofi_am_sum,ofi_pm_sum,ofi_pos_ratio,queue_pressure,kyle_lambda,rv_bipower,jump_ratio,vwap_dev,volume_surprise,bvc_quality,n_buckets_actual,bucket_size,vpin_orthogonalized
20260204,0.2858373958463181,1.0,1.0,0.1168663787797032,618924.0,13978.0,-5015.0,55167.0,-0.082154670718769,12000.0,0.0,207562.0,411362.0,0.5532503457814661,-4581.0,3.168526175248486e-09,1.7333302066611783e-05,0.8534614902071362,0.0109303131115357,0.0135541836905625,0.2430591932949187,50.0,432866.9,0.2858373958463181
20260205,0.2049387666518825,0.9149566278257456,0.9149566278257456,0.0359677495852676,-50396.0,5171.0,-26784.0,-22015.0,-0.0028106479642089,12000.0,0.0,-291869.0,241473.0,0.511340206185567,-325.0,1.1969481468514358e-09,0.0,1.0,0.0025618550685686,-0.1033139855785838,0.2630883130618719,45.0,438521.63333333336,0.2049387666518825
20260206,0.3243986165305862,0.7479584009942631,0.7479584009942631,0.1554275994639713,586226.0,10982.0,11021.0,-30382.0,0.0195246274640084,11000.0,0.0,599663.0,-13437.0,0.5396169733383402,-3.0,5.216450551632233e-10,5.1475124691315335e-05,0.7572700036284133,0.0022006492497514,-0.0590779307612388,0.2847277556440902,47.0,443792.93333333335,0.3243986165305862
20260209,0.2015288394366185,0.9864503754076732,0.9864503754076732,0.0325578223700036,167411.0,5867.0,5821.0,11615.0,-0.0642708060177602,11809.999999999944,0.0,192183.0,-24772.0,0.4993978321959053,-277.0,2.853152727837604e-09,,,0.0029987125769681,-0.2078492713127923,0.1660145332588037,40.0,448867.13333333336,0.2015288394366185
20260210,0.0785885486034054,0.2079132610949677,0.2079132610949677,-0.0903824684632094,122666.0,-600.0,-8017.0,13052.0,-0.1564655109978266,8027.0,0.0,125999.0,-3333.0,0.521257750221435,-139.0,2.301495122337453e-09,,,0.0010455272497345,-0.1327376171746951,0.1713135958608795,43.0,453630.63333333336,0.0785885486034054
20260211,0.060651440990573,0.149247500442386,0.149247500442386,-0.1083195760760419,89612.0,-5000.0,4471.0,-16369.0,0.0712986316314718,8375.0,0.0,119033.0,-29421.0,0.5041584158415842,-778.0,-6.85104108929009e-10,,,-0.0013296789821829,-0.4424187903916741,0.1033688453786352,32.0,459528.3333333334,0.060651440990573
20260212,,,,0.0,-50082.0,429.0,-16875.0,-5699.0,-0.0175030313083547,8562.399999999996,0.0,81898.0,-131980.0,0.4967132292522596,-301.0,1.740442071044678e-09,,,0.0012277442458686,-0.8792414206153015,0.1134442323425143,20.0,462859.7333333333,
20260213,0.324494014558899,0.324494014558899,0.324494014558899,0.1555229974922841,-133706.0,5842.0,-4084.0,-44186.0,-0.0448982622450974,7580.5999999999985,0.0,-44258.0,-89448.0,0.5163425734381465,-4.0,-6.62982114637324e-10,1.87357540516304e-05,0.7985945308847177,-0.0071439529677476,-0.1132929375662766,0.2274749721913237,44.0,463983.7333333333,0.324494014558899
20260224,,,,0.0,-33086.0,-4492.0,6886.0,24036.0,-0.1488870367719507,8997.4,0.0,14248.0,-47334.0,0.5071364852809991,-95.0,1.435572372543311e-09,,,-0.0002060382418369,-0.8167228549880936,0.191722972972973,22.0,469641.6,
20260225,,,,0.0,141021.0,13457.0,18778.0,13720.0,-0.0631720254745481,8259.199999999993,0.0,459017.0,-317996.0,0.5169133192389006,-371.0,6.401689087983937e-10,1.3888464911349644e-05,0.9999999603306492,-0.0023568291189616,-0.5892310041306557,0.212224554039874,27.0,469873.3666666666,
