trade_date,vpin_raw,vpin_filtered,vpin_max,delta_vpin,ofi_daily,ofi_20,ofi_60,ofi_240,ofi_skew,ofi_95th,ofi_price_divergence,ofi_am_sum,ofi_pm_sum,ofi_pos_ratio,queue_pressure,kyle_lambda,rv_bipower,jump_ratio,vwap_dev,volume_surprise,bvc_quality,n_buckets_actual,bucket_size,vpin_orthogonalized
20260204,0.2570501819562006,0.5092458270433109,0.5680427161970676,-0.0167288077921271,713532.0,0.0,0.0,-9035.0,1.175411311190007,9277.049999999992,0.4503215917327395,663898.0,49634.0,0.4868681863230921,0.0,2.886673579586993e-09,0.0006865760808159,0.3729539938765128,0.000616645639712,0.6727205891053734,0.9317470256731372,97.0,1261106.8,0.2570501819562006
20260205,0.3050693895413384,0.4211845482386193,0.4785967472273685,0.0312903997930106,886946.0,0.0,0.0,-7700.0,11.580563868524028,4258.14999999999,0.2272184349978216,882321.0,4625.0,0.5336817653890824,0.0,2.436634127446547e-09,0.0005684028868514,0.6711760781022869,-0.0029940856860331,0.1618519986866681,0.8630480167014614,58.0,1287219.3,0.3050693895413384
20260206,0.2357896924906067,0.3010179558657112,0.3010179558657112,-0.0379892972577209,18033.0,0.0,0.0,-12566.0,4.816068314282289,8913.0,0.3730069472975853,138262.0,-120229.0,0.5306064073226545,0.0,1.5830769147362354e-09,0.0010508074242258,0.2945021224170402,-0.0052620645187,-0.0244830336538866,0.846218487394958,48.0,1306769.2,0.2357896924906067
20260209,0.2207219119401718,0.2299239001730751,0.2299239001730751,-0.0530570778081558,269335.0,0.0,0.0,62988.0,0.0539922811226959,9479.3,0.0,129537.0,139798.0,0.5683453237410072,0.0,1.505145357845601e-09,0.000364750957566,0.4802784231581486,0.001413469121873,-0.1586100964228146,0.8186927560366362,42.0,1326182.5,0.2207219119401718
20260210,0.2935139730266111,0.4600549502190733,0.4600549502190733,0.0197349832782834,497942.0,0.0,0.0,16016.0,0.6365851640630045,10000.0,0.4164680152105662,318174.0,179768.0,0.5020550110654441,0.0,4.99201849467931e-10,0.0003044831953404,0.6050614551248226,0.0029904929725585,-0.1117395003677211,0.795978215333054,44.0,1344216.3333333335,0.2935139730266111
20260211,0.2794025222150358,0.4329680636331524,0.4329680636331524,0.0056235324667081,-51246.0,0.0,0.0,8420.0,-1.0009126330388085,2416.2999999999984,0.0,15146.0,-66392.0,0.5992298578199052,0.0,7.591359917723248e-10,0.0002818351433604,0.586139717802458,-0.0072413781591635,-0.2439380663223145,0.8016057468835833,39.0,1362405.5333333334,0.2794025222150358
20260212,0.3350608669062059,0.5176736749508051,0.5176736749508051,0.0612818771578781,471374.0,0.0,0.0,4587.0,5.813569126044234,4266.0,0.0,195727.0,275647.0,0.4427577482605945,0.0,1.3584015247611095e-09,0.0002116002696737,0.6293153922656363,0.0040953716743632,-0.3175534004145808,0.746694648478489,36.0,1375227.0333333334,0.3350608669062059
20260213,0.3578988491994113,0.3578988491994113,0.5089694056642692,0.0841198594510836,1747691.0,0.0,0.0,34219.0,5.619587199984521,8618.950000000023,0.3909661543115691,1659338.0,88353.0,0.5129644480085539,0.0,4.1796868501209916e-10,0.0004002276125258,0.4934224507029434,0.0051776639615381,0.4196677692619691,0.8632958801498127,76.0,1389881.8,0.3578988491994113
20260224,0.2921727132269033,0.4041244395686626,0.4041244395686626,0.0183937234785755,636795.0,0.0,0.0,-6488.0,3.124457278354504,10000.0,0.0,510268.0,126527.0,0.4988662131519274,0.0,1.3416909002010347e-09,0.0003015403463378,0.5542847707306302,0.0006984378785578,-0.0823812393736513,0.8303143868415573,46.0,1424137.6666666665,0.2921727132269033
20260225,0.220127464795479,0.6743397356683014,0.6743397356683014,-0.0536515249528486,574471.0,0.0,0.0,35188.0,5.1416640102286175,9922.9,0.0,-18732.0,593203.0,0.5102837802655559,0.0,2.1395527771845006e-09,0.0002965566413964,0.5743310401294537,0.0065911837695345,-0.0778129034373742,0.8789583333333333,46.0,1444807.933333333,0.220127464795479
20260226,0.2745159584156521,0.6142404099144056,0.8243888600937141,0.0007369686673244,1442839.0,0.0,0.0,10837.0,-0.081721383383697,10005.0,0.0,1108784.0,334055.0,0.507643775782577,0.0,1.146319688460832e-09,0.0004150132755026,0.4970732167414029,0.0131669101796988,0.2263516393290936,0.9071993341656264,62.0,1465125.8,0.2745159584156521
20260227,0.2513119036888566,0.2644751372245512,0.2644751372245512,-0.0224670860594711,213879.0,0.0,0.0,17414.0,5.593118674127812,8027.599999999997,0.0,300.0,213579.0,0.570381602223907,0.0,9.686813353058735e-10,0.0004135436194496,0.4268673480277634,-0.0042745860555011,-0.0134596122693268,0.8665554628857381,49.0,1492331.6333333335,0.2513119036888566
20260302,0.3025070650535743,0.6488304442620826,0.7454711503610025,0.0287280753052466,1069614.0,0.0,0.0,13039.0,1.584179104344579,6417.59999999998,0.506483085379215,792171.0,277443.0,0.4654858035946861,0.0,1.417280821864943e-09,0.0005159647636623,0.3901984780683627,0.0085004481020883,0.4879568989733133,0.8913362701908958,81.0,1515103.3,0.3025070650535743
20260303,0.2875536396887027,0.6371717503006795,1.0,0.0137746499403749,-1221080.0,0.0,0.0,-23400.0,-0.2105539838396797,10003.15,0.6258493395633322,-564670.0,-656410.0,0.5528306211322485,0.0,1.559677666186848e-09,0.000670175256031,0.3974150523547937,-0.0232002042553647,0.7242137910248603,0.94630593132154,103.0,1552978.0,0.2875536396887027
20260304,0.2737789897483277,0.4808143100097176,0.6522610463250287,5.551115123125783e-17,1520667.0,0.0,0.0,8702.0,0.6484045933670285,10000.0,0.3197320870288468,1230334.0,290333.0,0.4970380818053597,0.0,1.3435130957489575e-09,0.0009582118590509,0.4627777024839957,0.0059822019418842,0.2427144018414902,0.85273258239466,63.0,1605195.5333333334,0.2737789897483277
20260305,0.253286819191517,0.3478924286335011,0.3478924286335011,-0.0204921705568106,46637.0,0.0,0.0,-8401.0,0.0825321691747294,10001.0,0.0,-142404.0,189041.0,0.5331230283911672,0.0,1.1475004263663387e-09,0.000341564278894,0.5191800629887398,0.0011825222441397,-0.093798692834058,0.8378041172800998,45.0,1605195.5333333334,0.253286819191517
20260306,0.3494247316492347,0.6364843555604639,0.7131930435223122,0.0961379124577177,1646996.0,0.0,0.0,612.0,3.12319825211183,9971.0,0.4700540175673856,1683059.0,-36063.0,0.5172875904583222,0.0,1.1770625096192263e-09,0.0005023964781704,0.4419380483752764,-0.0017055437054698,0.2730213688311468,0.8811612364243944,65.0,1638128.933333333,0.3494247316492347
20260309,0.2215974070274044,0.5519392375422947,0.5519392375422947,-0.1278273246218302,104450.0,0.0,0.0,25386.0,-0.2091149045918729,8950.699999999993,0.5225488739231324,-107662.0,212112.0,0.5283260702384004,0.0,2.089431102253089e-09,0.0003554179335373,0.5402687773616247,0.0096491582163899,-0.1196579763677071,0.8197335553705245,44.0,1658023.5333333334,0.2215974070274044
20260310,0.2596215544990085,0.3317230330476552,0.3317230330476552,0.0380241474716041,214723.0,0.0,0.0,-18844.0,0.3798899929345349,9900.850000000002,0.0,2478.0,212245.0,0.493069306930693,0.0,9.120899040102495e-10,0.0002869552706833,0.5764133600318051,-0.0031507867703668,-0.3634117821920913,0.787973366625052,34.0,1692003.3,0.2596215544990085
20260311,0.2608456326212724,0.3946198232210537,0.3946198232210537,0.0012240781222639,-622420.0,0.0,0.0,48888.0,-0.122342362700598,10082.2,0.0,-584323.0,-38097.0,0.5530793194344596,0.0,3.8583475175191504e-10,0.0002796515846938,0.5317398201210682,-0.0054123275679625,-0.165721636871083,0.7818561001042753,42.0,1714444.433333333,0.2608456326212724
20260312,0.2724025261780278,0.482301358184652,0.482301358184652,0.0115568935567554,-574804.0,0.0,0.0,46991.0,-0.0234188749650767,10602.349999999977,0.0,-881140.0,306336.0,0.5547445255474452,0.0,7.907847471106052e-10,0.0003377025453867,0.4874104229229729,-0.0029969424361545,-0.0584820069759049,0.829375,47.0,1731399.8,-0.0035230936794473
20260313,0.302866771839444,0.7094500916999249,0.7840920493259306,0.0304642456614162,-735383.0,0.0,0.0,100012.0,0.1891987299421987,10023.999999999996,0.0,-182285.0,-553098.0,0.5318799812470698,0.0,2.839804067583952e-10,0.0008149364119237,0.2618068409231816,-0.0115257083852465,0.1052376080168266,0.8478034561732251,55.0,1751829.5,0.0462732584396111
20260316,0.2160522716353541,0.3329391257943268,0.3329391257943268,-0.0868145002040898,-168343.0,0.0,0.0,34029.0,-0.0633002987141323,9748.749999999982,0.0,-413118.0,244775.0,0.5055526176626124,0.0,1.3364278262275179e-09,0.0002844469455333,0.5606807543450659,0.0056596859771657,-0.4543274671770367,0.7476518472135254,31.0,1764962.1666666665,-0.0398271693655072
20260317,0.221306987722316,0.4099022506147561,0.4099022506147561,-0.0169788044277158,-771314.0,0.0,0.0,-4269.0,0.1473768464949304,7999.65,0.0,-206806.0,-564508.0,0.507338056680162,0.0,8.23722911475664e-10,0.0002642118040582,0.5982244423498928,-0.0149299968533496,-0.3395013140978034,0.7528160200250313,35.0,1811200.7666666664,-0.0347158847168585
20260319,0.2227483270528246,0.3105790388481395,0.3105790388481395,-0.0161290612373454,-20216.0,0.0,0.0,62490.0,0.2800239968571822,10000.0,0.0,23498.0,-43714.0,0.5400855157669695,0.0,1.3317859402535775e-09,0.0002911485391127,0.5885284685385015,-0.0045467735187248,-0.4392389077758449,0.7454659161976236,32.0,1849937.1,-0.022353259139746
20260320,,,,0.0,-1115588.0,0.0,0.0,-21830.0,0.1722417541766362,10000.0,0.0,-674219.0,-441369.0,0.4771615008156606,0.0,1.0918178582652451e-09,0.0002365441594883,0.641375602967155,-0.0144194924881567,-0.5130234191207098,0.7618849040867389,29.0,1860147.066666667,
20260324,0.2297858075167385,0.5371557598528212,0.5371557598528212,0.0,302459.0,0.0,0.0,-31726.0,0.1518508085501958,10068.899999999992,0.0,-61337.0,363796.0,0.5183927560837578,0.0,2.0715347005127676e-09,0.0002537016724493,0.6298236616811159,0.0103940235703402,-0.4587636537779323,0.6828193832599119,31.0,1889537.8333333333,-0.0120390985147997
20260325,,,,0.0,524539.0,0.0,0.0,18136.0,2.9446742256271854,10005.15,0.0,147194.0,377345.0,0.5146681857020792,0.0,1.4867193051761626e-10,0.0002167897839187,0.6424488316243974,0.0052184840855209,-0.6185947407862189,0.6650020807324177,26.0,1900921.2,
20260326,0.2457744793093368,0.4415880399783227,0.4415880399783227,0.0,-428669.0,0.0,0.0,55010.0,-0.4588434726094342,10715.75,0.0,-293586.0,-135083.0,0.5066630405221648,0.0,1.29702165904466e-09,0.0002640462685685,0.5795413977714374,-0.0045142013072575,-0.4819723821246573,0.6769874476987447,30.0,1908255.3,0.0062049694207763
20260327,,,,0.0,622321.0,0.0,0.0,-14079.0,0.055915489933520725,9999.4,0.0,538695.0,83626.0,0.515946348733234,0.0,2.1316200524985552e-10,0.0003946318313808583,0.45291914255151344,0.006304289236861006,-0.8989469637250095,0.5800333472280117,20.0,1915788.2,
