trade_date,vpin_raw,vpin_filtered,vpin_max,delta_vpin,ofi_daily,ofi_20,ofi_60,ofi_240,ofi_skew,ofi_95th,ofi_price_divergence,ofi_am_sum,ofi_pm_sum,ofi_pos_ratio,queue_pressure,kyle_lambda,rv_bipower,jump_ratio,vwap_dev,volume_surprise,bvc_quality,n_buckets_actual,bucket_size,vpin_orthogonalized
20260204,0.2071180720664567,0.2071180720664567,0.2071180720664567,0.0,67363.0,0.0,0.0,19033.0,3.2432358085648234,537.1499999999996,0.4711525895818347,23126.0,44237.0,0.5086790855207451,0.0,9.71939414043886e-08,0.0014990905685283,0.2258721615109893,0.011619835732466,-0.0848468513578612,0.9770881066444492,45.0,2722497.066666667,0.2071180720664567
20260205,0.2492028258633986,0.2492028258633986,0.2528790183317149,0.0,38150.0,0.0,0.0,7398.0,0.1558099469972908,694.1499999999996,0.486936271145884,17006.0,21144.0,0.4888700445198219,0.0,8.351967737898406e-08,0.0019737323124292,0.1869889188119277,0.0385747756005172,0.1298054896265779,0.9816704853155592,56.0,2726027.766666667,0.2492028258633986
20260206,0.2104657795394785,0.2104657795394785,0.2104657795394785,0.0,-170408.0,0.0,0.0,-8769.0,-3.8985132129266464,527.0,0.4411496542028696,-81042.0,-89366.0,0.4779286926994907,-3458.0,7.095975838049226e-08,0.0019501661927786,0.1021109718634204,-0.0199053835590049,-0.1890508292746482,0.9804207456779838,41.0,2774223.433333333,0.2104657795394785
20260209,0.1841557624193442,0.1841557624193442,0.1841557624193442,0.0,-92941.0,0.0,0.0,-2693.0,-1.2219363867586746,484.1499999999997,0.5033209198660888,-82182.0,-10759.0,0.4733602207599235,0.0,1.1474773052216789e-07,0.0012079977478143,0.1700695827569592,0.0257337170389531,-0.4622509282713036,0.9581337221412206,31.0,2788972.3,0.1841557624193442
20260210,,,,0.0,-161616.0,0.0,0.0,-36196.0,-4.487624042478701,428.1999999999989,0.5092370754599853,-62708.0,-98908.0,0.4894658437965524,0.0,3.684492908639829e-08,0.0007221520894991,0.2444847511799633,-0.0142200284812214,-0.7747707453225342,0.9641741303895022,23.0,2747791.1,
20260211,,,,0.0,-133779.0,0.0,0.0,-28781.0,-1.4576337565348674,367.2999999999993,0.4758618424685625,-26928.0,-106851.0,0.448334756618275,0.0,2.4596596347103724e-08,0.0009585268672555,0.273569116002558,-0.0173494596592741,-0.9252449113265332,0.957092272443241,19.0,2747844.8666666667,
20260212,,,,0.0,-173191.0,0.0,0.0,-4300.0,-2.352816384874659,471.09999999999945,0.4589241929877231,-127581.0,-45610.0,0.4490100063870555,0.0,5.7071515367016535e-08,0.0010055855733036,0.2395086293878162,-0.0136447204154288,-0.6748880913962427,0.9591836734693876,25.0,2692175.8,
20260213,,,,0.0,-78128.0,0.0,0.0,-4092.0,-4.8170823225199975,305.0,0.6351425593171259,-30203.0,-47925.0,0.4561326931470973,0.0,7.384792058043613e-08,0.0006533986139597,0.3229113446615678,-0.0175767104937823,-1.2626970222832687,0.9263969974979148,14.0,2689037.8,
20260224,,,,0.0,-5165.0,0.0,0.0,2120.0,3.06165571096523,329.0,0.5927745108231555,2935.0,-8100.0,0.4474137931034482,0.0,7.336168072557169e-09,0.0009277475653875,0.2251858482769627,-0.0016383144542869,-1.1795316400388405,0.9448146605581008,15.0,2661768.4,
20260225,,,,0.0,-440.0,0.0,0.0,3565.0,4.857065029690275,267.34999999999945,0.6216253595323246,-11153.0,10713.0,0.4788793103448276,0.0,2.214943720256676e-08,0.0006686298846197,0.2856618376243751,0.002834656843574,-1.457406242158838,0.9161976235146968,11.0,2625440.3,
20260226,,,,0.0,-84769.0,0.0,0.0,-3342.0,-16.77531623607042,299.0,0.4423715522712864,-55596.0,-29173.0,0.4749092462096946,0.0,8.762094883548623e-08,0.0008426744511718,0.2704114240521602,-0.0073623257350327,-1.3393693635426145,0.9348052489064778,13.0,2591457.5666666664,
20260227,,,,0.0,-3537.0,0.0,0.0,2878.0,-2.054963195823728,313.34999999999945,0.3979407549916983,-12760.0,9223.0,0.4521908050938916,0.0,5.2671536420082544e-08,0.0006417251929799,0.3110933329142362,0.004958549641896,-1.4652601857126777,0.8857381150959133,11.0,2570822.7,
