trade_date,vpin_raw,vpin_filtered,vpin_max,delta_vpin,ofi_daily,ofi_20,ofi_60,ofi_240,ofi_skew,ofi_95th,ofi_price_divergence,ofi_am_sum,ofi_pm_sum,ofi_pos_ratio,queue_pressure,kyle_lambda,rv_bipower,jump_ratio,vwap_dev,volume_surprise,bvc_quality,n_buckets_actual,bucket_size,vpin_orthogonalized
20260204,,,,0.0,-2691.0,4.0,800.0,1879.0,0.5346291805326326,99.0,0.5429261003089098,-3184.0,493.0,0.4794701986754967,-194.0,3.108913564218353e-07,0.0002667172380726,0.5424647018376055,0.0002929840012676,-1.174844332708737,0.8843555795730884,15.0,338734.73333333334,
20260205,,,,0.0,-1264.0,0.0,419.0,-211.0,-0.6766451733845806,103.0,0.624198390755351,-798.0,-466.0,0.5710826703562781,-39.0,1.0695203877967665e-07,0.0003231162549504,0.509086218162482,-0.0038623293979039,-1.1533203724766052,0.9210526315789472,15.0,338714.6666666666,
20260206,,,,0.0,-2386.0,0.0,-198.0,-392.0,11.142956455469614,101.04999999999971,0.4633658061376162,3687.0,-6073.0,0.5066807313642757,0.0,1.141862126567631e-07,0.0002998175549945,0.5197225237817988,-0.0056113106929675,-1.1958993301346468,0.9225352112676056,15.0,337180.1,
20260209,,,,0.0,5540.0,0.0,409.0,1959.0,0.8710623729285426,102.0,0.6173103353347753,2342.0,3198.0,0.5378266850068776,0.0,1.7500541167534065e-07,0.0002462756781623,0.480901776212678,0.00212324954383,-1.142268547679721,0.8714124929656725,15.0,335023.2,
20260210,,,,0.0,-6678.0,0.0,-1029.0,-1081.0,-0.6346491495611403,95.0,0.0,-966.0,-5712.0,0.524264705882353,-53.0,1.3194530289554688e-07,0.0002687632504454,0.464748047883235,-0.004211305619441,-1.2192039467317752,0.88332368268674,14.0,334042.6333333333,
20260211,,,,0.0,-8425.0,-52.0,-332.0,-731.0,4.436644997917292,99.0,0.0,-1506.0,-6919.0,0.4610157367668097,-246.0,2.579939361574548e-07,0.0002206687085473,0.5454827829968232,-0.00529114476454,-1.158691325587205,0.8994874715261959,15.0,332778.26666666666,
20260212,,,,0.0,987.0,0.0,-325.0,824.0,2.0214315358239228,90.5,0.5231597732842651,3509.0,-2522.0,0.5048835462058603,-1.0,1.9425098743653962e-07,0.0003084380867549,0.448694602792709,-0.000937112026214,-1.1715894213811442,0.8745190884877183,15.0,331857.43333333335,
20260213,,,,0.0,-1007.0,0.0,82.0,266.0,-1.2776204653137382,111.14999999999964,0.0,-391.0,-616.0,0.5495432185523542,-12.0,3.382335865038878e-07,0.0002497681152107,0.4654731003240172,-0.0023706719545201,-1.0930868736671149,0.8780487804878049,16.0,331660.3666666667,
20260224,,,,0.0,12728.0,0.0,215.0,680.0,0.9953325672727196,115.84999999999992,0.5980383556136951,10651.0,2077.0,0.5142264374629519,0.0,7.731220897208873e-08,0.0002941001970428,0.4437094637132173,0.003533681717193,-0.8157983600136586,0.8863926474342609,22.0,331170.26666666666,
20260225,,,,0.0,-6388.0,0.0,713.0,1781.0,-7.777768792291896,106.0,0.0,-992.0,-5396.0,0.5408970976253298,0.0,9.93691368897795e-08,0.0001827030842939,0.5440575753048134,-0.0011755517291534,-1.1047843425092376,0.8279686232080065,16.0,331922.3333333333,
20260226,,,,0.0,14981.0,0.0,1254.0,2091.0,1.6936817440387872,139.69999999999982,0.5939436448772899,3906.0,11075.0,0.5420225957564068,0.0,5.91227639274712e-08,0.0003291916536599,0.4537243283015226,0.0081894838286584,-0.5582957978990795,0.8992996860661676,28.0,330970.8333333333,
20260227,,,,0.0,-770.0,0.0,951.0,676.0,0.9402637155355178,119.39999999999964,0.0,-6113.0,5343.0,0.4868073878627968,-58.0,1.1665364927058993e-07,0.0001899757178753,0.5375818068418586,0.003984551965403,-0.935910074629602,0.8436578171091446,19.0,332239.8,
20260302,0.1864019448071605,0.1864019448071605,0.1864019448071605,0.0,-13869.0,0.0,-443.0,812.0,-2.332352826278816,154.0,0.5921309042909803,-11133.0,-2736.0,0.5,-124.0,2.413314688668778e-07,0.0007747269120591,0.3661218365175476,-0.0082663552020366,-0.4671715981237626,0.945966709346991,31.0,328929.54098360654,0.1864019448071605
20260303,,,,0.0,-13132.0,0.0,-496.0,-53.0,-0.2466496005003645,122.79999999999929,0.5774297995046778,-4500.0,-8632.0,0.4847931873479318,-5.0,4.002814321303868e-07,0.0008111603553003,0.4327120278417432,-0.0264491264725112,-0.6918879500262674,0.9645790554414784,25.0,328929.54098360654,
20260304,,,,0.0,2695.0,18.0,330.0,-88.0,-0.238744759121416,93.0,0.5179571691329846,175.0,2520.0,0.4861973775017253,-9.0,6.846394220257611e-07,0.0010023157184158,0.4083150317523838,0.0019374464655117,-1.0897607421956743,0.960376282782212,16.0,328929.54098360654,
20260305,,,,0.0,-1304.0,0.0,-146.0,324.0,-0.1750148733917145,106.04999999999971,0.6128333722295524,284.0,-1588.0,0.5412772585669782,-28.0,4.694426211987156e-07,0.0003218369653844,0.5359502214736579,-0.0031137714697906,-1.1735999645081665,0.913003940588057,15.0,328929.54098360654,
20260306,,,,0.0,5226.0,0.0,-278.0,230.0,0.8402194570526385,80.0,0.5962395736074062,3628.0,1598.0,0.5878766140602583,-138.0,2.8919451675397252e-08,0.0002772496509213,0.452441963102233,0.0066921153009664,-1.3102455158382995,0.8603221083455344,13.0,328929.54098360654,
20260309,,,,0.0,1193.0,-3.0,9.0,300.0,9.666591090800909,84.0,0.5837598099933105,-755.0,1948.0,0.5284745762711864,-16.0,4.333010586696847e-07,0.0006502569356589,0.3787532810846846,0.010580439355633,-1.1419975087734184,0.9300341296928328,15.0,328929.54098360654,
20260310,,,,0.0,5233.0,0.0,215.0,2297.0,1.3056425197298986,74.0,0.0,1710.0,3523.0,0.5464895635673624,-258.0,1.339943526340941e-07,0.0001899857019809,0.5189637515535375,0.0043430180867877,-1.46040476595767,0.8757181735712126,11.0,336233.43333333335,
20260311,,,,0.0,-5117.0,1.0,-661.0,-449.0,-0.7518958450742496,92.0,0.6300046034432385,-3026.0,-2091.0,0.4867724867724867,-30.0,3.824350159152586e-07,0.0002015699932717,0.5441474228110212,-0.0034412595929224,-1.4770144050993614,0.9027078085642316,11.0,336442.5333333334,
