trade_date,vpin_raw,vpin_filtered,vpin_max,delta_vpin,ofi_daily,ofi_20,ofi_60,ofi_240,ofi_skew,ofi_95th,ofi_price_divergence,ofi_am_sum,ofi_pm_sum,ofi_pos_ratio,queue_pressure,kyle_lambda,rv_bipower,jump_ratio,vwap_dev,volume_surprise,bvc_quality,n_buckets_actual,bucket_size,vpin_orthogonalized
20260204,0.1779202130396721,0.1779202130396721,0.1779202130396721,0.001020120255803,-34714.0,0.0,27.0,986.0,2.9317333129140395,200.0,0.4456234264840331,-42479.0,7765.0,0.4685886402753872,0.0,2.756693514033476e-07,0.0002499844215394,0.2000553001500994,0.0092121240578215,-0.3770429990624745,0.9892879647132956,34.0,902504.9,0.1779202130396721
20260205,,,,0.0,-46441.0,0.0,-500.0,-5277.0,-5.967582633843533,189.0,0.4333021274101757,-40512.0,-5929.0,0.5078884806570132,-2.0,1.0376574666784429e-07,0.0002825167601676,0.1532203802311872,-0.0035565998071171,-0.5414698218108541,0.9896972245584524,29.0,891525.7333333333,
20260206,0.1771558671500442,0.1771558671500442,0.1771558671500442,0.0002557743661751,-23079.0,0.0,381.0,-4643.0,-1.8650131292540488,233.0,0.5629310142825746,-1747.0,-21332.0,0.4895164741121095,0.0,8.961077679806875e-08,0.0004427654285668,0.1396299736501364,0.0026148432986988,-0.0751908930428605,0.9964285714285714,46.0,882425.2333333333,0.1771558671500442
20260209,0.1317512797362594,0.1317512797362594,0.1317512797362594,-0.0451488130476096,1778.0,0.0,-787.0,1015.0,3.499897089182752,198.0,0.5144297694412547,-2414.0,4192.0,0.4794905008635579,0.0,1.721036696627309e-07,0.0001867376296438,0.2374369756582468,0.0015658187622516,-0.4800538476764528,0.9795961295750948,30.0,877430.2,0.1317512797362594
20260210,,,,0.0,-32852.0,0.0,1114.0,613.0,-3.087204915827832,165.0,0.4770254757502715,-22746.0,-10106.0,0.5030355594102341,-598.0,7.629690015967154e-08,0.000202281967676,0.1980512370263509,-0.0034135588149756,-0.6794027173352379,0.9884453781512604,25.0,856396.0333333333,
20260211,0.2394729828530264,0.2394729828530264,0.2394729828530264,0.0625728900691573,-2061.0,0.0,-591.0,-970.0,0.651642623721888,214.0,0.552362767828162,4806.0,-6867.0,0.4637744034707158,0.0,2.1231772672149842e-07,0.0002873504808953,0.1860052414469749,0.0021128453646003,-0.0896326179508004,0.9869473684210528,45.0,845184.1666666667,0.2394729828530264
20260212,0.1496907928735689,0.1496907928735689,0.1496907928735689,-0.0272092999103001,-13204.0,0.0,-612.0,-2518.0,1.4420045743676648,191.0,0.5042434154031299,-5940.0,-7264.0,0.4978279756733275,0.0,1.9363379063535762e-07,0.0002509681035984,0.1905194288629065,0.001954165913751,-0.468494758374049,0.9894758998105662,31.0,843062.9666666667,0.1496907928735689
20260213,,,,0.0,-26047.0,0.0,686.0,-1162.0,-1.7535462559164678,161.0,0.4945205409207056,-5774.0,-20273.0,0.4807776321537789,0.0,9.59690802414868e-08,0.000233366802547,0.226920301890718,-0.0062302468106827,-0.5849058047175653,0.988195615514334,27.0,834692.7,
20260224,0.1769565604268488,0.1769565604268488,0.1769565604268488,5.646764297975726e-05,-7856.0,0.0,154.0,3470.0,0.5500723821307101,192.0,0.5736579136628445,-1491.0,-6365.0,0.4360853632248329,0.0,1.8084129649275698e-07,0.0001900240508419,0.2641580717707099,0.0020208137358095,-0.2917686837695311,0.978969505783386,37.0,826003.3333333333,0.1769565604268488
20260225,0.2293976905284145,0.2293976905284145,0.2293976905284145,0.0524975977445454,13802.0,0.0,2835.0,6280.0,-5.404272372825909,269.14999999999964,0.5485218329555869,23103.0,-9301.0,0.4781123211616485,-28.0,4.2205726633164897e-08,0.0001998730929886,0.2148391650871054,0.003567446546939,0.0237233364602069,0.9840336134453782,51.0,819429.9666666667,0.2293976905284145
