trade_date,vpin_raw,vpin_filtered,vpin_max,delta_vpin,ofi_daily,ofi_20,ofi_60,ofi_240,ofi_skew,ofi_95th,ofi_price_divergence,ofi_am_sum,ofi_pm_sum,ofi_pos_ratio,queue_pressure,kyle_lambda,rv_bipower,jump_ratio,vwap_dev,volume_surprise,bvc_quality,n_buckets_actual,bucket_size,vpin_orthogonalized
20260204,0.2301265740808552,0.2301265740808552,0.2402520882985783,0.0,11098.0,0.0,0.0,-2254.0,2.117747644405904,417.0,0.579106035020606,10038.0,1060.0,0.4876160990712074,0.0,4.149370365526377e-08,0.0014038069587696,0.2961247139150308,0.0042158135533815,0.0617652270138293,0.9737505249895002,53.0,1004199.8333333333,0.2301265740808552
20260205,,,,0.0,2987.0,0.0,78.0,99.0,-1.4002561749242624,218.0,0.4931506846382671,-3893.0,6880.0,0.5202244563946692,0.0,1.6276059749060601e-07,0.0010227552149503,0.2881493673829642,0.0045144164453375,-0.7958676086189029,0.9701428876092985,22.0,1014114.6666666667,
20260206,,,,0.0,-6821.0,0.0,0.0,-5525.0,-0.0315966457924092,235.0,0.5269481892783116,5396.0,-12217.0,0.525065963060686,-142.0,1.4897074805661158e-07,0.0009469242443971,0.3317332132822346,-0.0124377945455987,-0.6754363020863479,0.9304870199527998,25.0,1014154.4333333332,
20260209,,,,0.0,-14361.0,0.0,0.0,2467.0,-1.0985632450474716,279.0,0.538483169419065,-317.0,-14044.0,0.5514927100208286,-85.0,5.868517186978158e-08,0.0007926722443856,0.2633545202927614,-0.0039766673614328,-0.647667203119672,0.9576054537707712,26.0,1012423.8666666668,
20260210,0.2030732671546815,0.2030732671546815,0.2030732671546815,0.0,10506.0,0.0,0.0,-247.0,0.5011916278778032,299.0,0.6170912911520485,19221.0,-8715.0,0.5296983758700696,0.0,5.595670256503071e-08,0.0009237159039413,0.2637651737328249,-0.0016955385165366,-0.4814574430725591,0.9587935429056924,30.0,982821.6333333332,0.2030732671546815
20260211,,,,0.0,-22972.0,0.0,0.0,-1836.0,-3.85058856889327,264.5,0.5440866164086745,-21764.0,-1208.0,0.5115998066698888,0.0,1.0412660510049325e-07,0.000859608554119,0.3050268163047512,-0.00707431752698,-0.6480629852510765,0.9539982803095444,26.0,966451.2,
20260212,,,,0.0,-10098.0,0.0,38.0,2103.0,2.8484514870198763,208.39999999999964,0.5693649802669121,-15180.0,5082.0,0.5462533561142299,0.0,4.8721321795149065e-08,0.0006867526788072,0.3047157542996836,0.0081761585409723,-0.8999121429699174,0.9491525423728814,20.0,958949.4333333332,
20260213,,,,0.0,-29471.0,0.0,0.0,-2564.0,-0.8852625319756059,199.75,0.5844904071291824,-5545.0,-23926.0,0.4454051383399209,-1.0,9.02148520181757e-08,0.0006695972762632,0.3841831516004474,-0.0150610490525775,-0.9413648808614392,0.9370644599303136,19.0,953454.8333333333,
20260224,,,,0.0,-6840.0,0.0,0.0,-1267.0,-0.7785992151986605,233.25,0.5609932648928085,2943.0,-9783.0,0.4757192174913694,-123.0,2.03851001508668e-07,0.0010005321601571,0.2783361643463272,-0.0029004271677389,-0.5429197477687189,0.9596260093497664,29.0,947733.7666666668,
20260225,,,,0.0,-5485.0,0.0,0.0,-2105.0,0.2741696460054085,304.7999999999993,0.5697644239797265,10537.0,-16022.0,0.4836509056692543,0.0,6.579940404695441e-08,0.000757862845097,0.3204165488919667,-0.000236391879297,-0.6042594909309649,0.9507882403067746,27.0,941141.4666666668,
20260226,,,,0.0,-40408.0,0.0,0.0,2235.0,-4.074858739699183,283.0,0.4817498133643034,-29582.0,-10826.0,0.4445233025786609,0.0,1.2556615711288976e-07,0.0008236187796349,0.3226025007897679,0.0098017708113984,-0.6366526402738636,0.935795576551428,26.0,933318.7333333332,
20260227,,,,0.0,-13549.0,0.0,701.0,4039.0,-4.237334753832213,279.0,0.4502263077585014,-11566.0,-1983.0,0.5032838725370956,0.0,5.237406981125243e-08,0.0006456083810225,0.3643936288158175,-0.0049556722411319,-0.7930381171937694,0.9395639974098856,22.0,929665.6333333332,
